Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
163,EXPE,"Expedia Group, Inc.",225.18,28.96,31.46,0.5,-2.38,24.33,55.96,42.49,6.98,9.36,45.61,40.84,118.43,-15.05,143.91,,,,9.56,,,-86.97,"10,411",23.93,65.15,"74,661",1.93,6.22,362
184,MOMO,Hello Group Inc.,7.73,28.01,37.73,0.5,0.47,34.51,61.25,46.02,6.73,12.09,40.47,41.8,70.31,48.09,60.41,,,,25.79,,,-32.58,"1,900",0.11,69.64,"50,834",0.07,1.35,32
254,CHRS,"Coherus BioSciences, Inc.",1.35,65.36,74.83,0.5,-1.21,70.13,128.96,95.58,6.48,7.5,84.49,93.73,120.42,-46.58,-8.62,,,,61.25,-44.74,,-45.59,"2,428",218.22,261.31,"15,526",0.68,4.17,21
122,GDS,GDS Holdings Limited,40.14,70.36,66.87,0.5,0.83,62.76,108.74,85.24,6.48,8.04,90.88,86.77,82.3,-37.81,-11.63,86.54,0.31,3.74,79.71,-3.74,-0.81,-15.43,"22,737",-38.39,16.32,"131,082",12.77,29.64,228
152,LITE,Lumentum Holdings Inc.,163.34,47.85,42.43,0.5,-2.45,38.06,88.98,62.84,6.48,5.88,71.74,66.49,69.65,-9.58,-30.53,71.18,5.09,-4.68,65.13,1.51,6.47,-27.22,"7,630",10.53,19.54,"88,340",0.71,16.43,276
83,ABNB,"Airbnb, Inc.",123.2,32.98,29.59,0.5,-2.18,26.07,49.64,37.6,5.49,10.73,41.32,39.26,36.75,-34.06,-2.08,,,,37.35,-28.51,2.76,-7.16,"42,763",99.86,3.68,"331,991",0.41,1.52,496
36,IQ,"iQIYI, Inc.",2.67,61.99,48.13,0.5,-2.84,44.12,76.1,62.68,5.24,6.05,62.83,66.38,78.31,-24.96,-4.4,88.38,6.12,-1.75,62.05,14.57,-28.46,-30.18,"13,000",-14.38,-44.18,"861,899",0.25,0.55,71
336,FWONK,Formula One Group,102.02,24.86,20.42,0.5,2.03,19.47,33.17,25.4,4.99,8.82,27.0,26.98,29.96,5.23,-24.75,,,,35.06,26.64,-9.58,-9.54,292,-25.7,54.5,"1,550",2.72,21.57,30
367,VRM,"Vroom, Inc.",27.33,57.72,65.92,0.5,0.58,65.79,78.15,69.54,4.44,5.25,,,,,,,,,,,,,N/A,,,N/A,,,N/A
155,CENX,Century Aluminum Company,26.4,43.67,54.47,0.5,-0.53,51.98,83.68,66.92,4.24,5.06,69.34,66.35,61.32,-26.19,-2.14,63.49,-2.93,7.76,58.84,-3.02,3.02,-6.86,"3,956",-72.33,-18.72,"84,663",7.7,19.02,111
269,IMAX,IMAX Corporation,32.39,26.69,28.55,0.5,-4.91,27.04,39.27,34.36,3.99,0.58,33.1,34.42,48.56,-68.39,-25.41,49.48,-16.35,7.55,44.6,-19.35,14.05,-20.0,"1,209",24.64,-11.49,"12,321",0.08,6.8,70
362,CSGS,"CSG Systems International, Inc.",65.72,24.87,24.98,0.5,-0.66,23.93,37.28,29.63,3.49,10.27,26.63,26.76,284.01,5.47,466.76,354.65,2.53,916.8,,,,-259.02,29,3.57,3.57,88,0.0,-2.22,11
229,ASRT,"Assertio Holdings, Inc.",0.95,61.77,50.17,0.5,7.15,46.72,116.29,70.66,3.24,12.64,50.92,56.69,84.38,21.35,-52.48,77.12,50.82,-21.06,74.49,70.35,,-34.21,554,-70.47,68.9,"22,740",4.06,5.77,6
228,VIAV,Viavi Solutions Inc.,12.2,28.2,31.15,0.5,-1.07,30.3,50.67,39.65,2.99,5.24,39.68,37.63,40.45,-53.17,-23.44,36.98,-11.48,-10.82,36.3,-9.29,-13.65,-9.3,"3,808",-21.0,94.48,"23,403",18.85,80.94,31
63,LI,Li-Cycle Holdings Corp.,26.69,47.83,43.48,0.5,3.44,42.25,73.9,62.76,2.49,0.66,53.79,58.45,64.01,-16.13,-33.39,60.86,-3.73,-12.93,55.8,1.18,-40.93,-20.53,"20,577",12.07,-0.18,"459,925",0.6,28.81,258
213,FVRR,Fiverr International Ltd.,24.35,39.72,41.41,0.5,0.81,41.03,65.02,54.04,2.49,1.35,47.04,48.46,57.4,-3.25,2.76,,,,50.96,-11.53,1.07,-15.99,"6,188",62.76,149.01,"33,188",2.65,12.47,135
69,BILI,Bilibili Inc.,28.02,48.21,47.12,0.5,2.33,45.47,87.58,69.51,2.49,1.04,57.77,69.62,60.23,-31.59,-2.21,,,,44.71,-29.76,-20.0,-13.11,"19,625",-46.5,4.95,"398,008",3.13,7.74,267
24,CCL,Carnival Corporation & plc,31.19,32.44,37.02,0.5,-1.86,35.4,60.63,45.98,2.49,11.22,49.58,46.67,47.57,-27.48,-1.18,46.69,-2.06,2.55,42.74,0.21,1.73,-10.55,"40,889",-17.14,-40.05,"1,417,026",0.65,2.78,381
174,WB,Weibo Corporation,12.76,49.84,38.15,0.5,1.2,36.53,57.77,48.26,2.24,2.91,42.92,49.27,326.93,-21.8,315.41,,,,,,,-288.78,"1,772",35.89,73.22,"63,280",-0.16,-0.45,57
104,LAC,Lithium Americas Corp.,3.26,62.09,56.91,0.5,3.55,54.96,92.69,74.93,2.04,5.44,60.91,69.0,81.75,-0.67,2.4,,,,74.4,-6.83,2.43,-24.84,"3,884",-34.12,47.18,"192,476",0.21,8.21,63
117,NTNX,"Nutanix, Inc.",77.66,41.75,32.68,0.5,-6.52,29.69,61.61,46.46,2.0,6.18,44.94,42.97,43.24,-11.19,-8.81,47.5,-2.86,0.92,40.86,0.47,3.1,-10.56,"3,642",-6.35,-76.0,"144,239",0.04,-2.76,212
87,LAZR,"Luminar Technologies, Inc.",2.4,99.25,91.91,0.5,6.1,87.06,142.88,114.05,2.0,6.75,119.88,115.99,136.7,-20.21,-8.24,,,,,,,-44.79,"34,120",-81.29,390.16,"311,037",17.36,44.64,71
47,DKNG,DraftKings Inc.,42.64,27.41,34.97,0.5,0.97,34.79,56.48,46.29,2.0,1.64,46.64,44.64,47.02,-28.44,-23.19,52.08,-1.89,-13.74,43.22,-0.06,12.05,-12.05,"88,509",-5.34,67.82,"700,537",1.23,6.52,390
22,UBER,"Uber Technologies, Inc.",92.95,31.78,31.49,0.5,-0.39,29.78,47.79,40.09,1.75,2.15,39.59,40.48,43.85,-0.33,3.6,51.53,23.51,17.69,38.8,-3.85,0.14,-12.36,"148,491",-59.42,40.3,"1,681,758",7.57,8.45,628
307,EGHT,"8x8, Inc.",2.04,69.07,58.75,0.5,1.28,57.58,92.91,72.68,1.75,9.0,62.54,63.84,70.23,-22.22,-4.6,,,,,,,-11.48,788,25.68,306.19,"4,649",-0.39,12.79,12
52,JBLU,JetBlue Airways Corporation,5.07,53.54,55.58,0.5,0.07,54.6,94.05,74.58,1.75,2.7,77.31,76.02,69.79,-19.7,-4.09,74.09,2.65,4.13,66.77,-1.01,5.79,-14.21,"10,121",-70.96,-56.97,"633,380",2.43,8.5,146
241,NTRA,"Natera, Inc.",175.43,37.52,36.75,0.5,-1.66,35.85,57.04,44.79,1.75,4.54,43.73,45.84,50.93,-13.42,-0.26,52.04,13.79,8.24,58.25,3.68,24.89,-14.18,"1,546",25.18,31.91,"18,986",0.4,5.51,134
217,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",28.1,32.53,34.62,0.5,-1.49,32.32,69.64,42.62,1.5,12.99,34.99,37.38,446.92,27.33,640.16,631.8,38.32,1552.72,,,,-412.31,"3,182",0.0,-35.48,"31,789",-0.05,0.2,39
199,SPR,"Spirit AeroSystems Holdings, Inc.",38.56,22.09,19.57,0.5,-2.07,19.15,65.82,34.65,1.5,10.84,27.17,26.4,37.87,-11.74,-30.38,,,,27.77,,,-18.3,"3,808",-1.01,-0.52,"41,278",0.16,0.31,70
207,ORA,"Ormat Technologies, Inc.",92.54,19.1,22.46,0.5,-1.17,21.88,34.15,27.49,1.5,5.07,24.33,25.53,64.17,-53.56,148.51,73.27,0.52,167.94,79.92,1331.79,168.07,-41.71,833,21.25,8.75,"37,694",-0.01,0.09,42
75,BB,BlackBerry Limited,4.01,25.14,39.05,0.5,-1.82,37.72,80.12,58.85,1.5,2.47,55.04,58.82,75.77,-13.11,3.9,70.29,5.08,10.64,63.69,4.93,5.54,-36.73,"45,580",122.71,318.17,"358,424",1.22,11.7,111
253,GCI,"Gannett Co., Inc.",4.27,46.2,43.46,0.5,1.57,42.99,75.33,63.11,1.25,0.04,54.02,59.73,66.64,9.66,-4.37,70.21,10.57,-0.65,,,,-23.18,786,-20.61,-27.96,"15,760",0.1,1.11,24
71,WDC,Western Digital Corporation,100.94,31.02,32.46,0.5,-1.32,31.9,61.19,43.35,1.25,11.89,49.81,46.63,105.35,-36.02,76.14,100.39,-8.48,94.0,87.22,244.85,83.12,-72.9,"63,263",74.78,191.92,"392,748",1.41,12.93,535
10,RIVN,"Rivian Automotive, Inc.",14.11,44.46,43.65,0.5,0.86,43.38,92.55,71.05,1.25,0.74,56.61,62.14,69.91,2.02,-0.34,80.57,4.68,6.78,64.08,1.51,7.46,-26.26,"181,024",34.02,27.67,"2,964,789",0.93,2.96,335
160,DBX,"Dropbox, Inc.",31.68,23.04,21.83,0.5,-1.16,21.56,48.12,34.87,1.0,7.74,33.14,31.45,35.31,-50.85,-19.99,,,,32.52,,,-13.47,"5,454",31.58,18.98,"77,578",0.31,1.88,117
293,VRNS,"Varonis Systems, Inc.",56.96,31.02,26.98,0.5,-1.04,25.86,42.4,33.37,1.0,5.16,32.02,32.27,42.74,-54.34,3.46,48.77,2.67,24.39,36.41,4.15,5.98,-15.77,296,-5.43,3.86,"6,948",-0.2,-0.39,28
138,SO,Southern Company (The),91.63,10.3,14.88,0.5,-2.67,14.84,22.59,18.06,0.75,4.52,18.45,17.88,219.34,7.9,936.27,147.43,-8.6,702.92,,,,-204.46,"3,517",-11.83,-50.93,"102,365",0.32,6.37,245
14,JD,"JD.com, Inc.",35.24,30.73,32.61,0.5,0.55,32.31,62.28,50.4,0.75,0.41,43.5,50.75,201.41,3.78,300.69,229.23,-1.5,311.89,,,,-168.79,"298,306",-27.11,-34.84,"2,518,663",2.5,25.21,380
12,MSTR,MicroStrategy Incorporated,329.71,44.54,49.23,0.5,-2.03,49.1,123.98,98.55,0.75,0.12,78.52,89.22,75.32,-13.33,-5.09,94.44,-11.25,-13.32,58.98,-0.24,1.84,-26.09,"983,248",137.21,119.91,"2,776,123",1.14,-1.51,"2,214"
161,BXMT,"Blackstone Mortgage Trust, Inc.",19.34,20.22,19.99,0.5,-2.03,19.97,38.0,29.14,0.5,1.53,25.27,24.73,320.37,-15.58,612.26,,,,,,,-300.38,"2,566",23.96,70.61,"76,650",0.61,1.25,57
11,MARA,"Marathon Digital Holdings, Inc.",17.34,46.68,64.78,0.5,-2.88,63.67,125.18,99.14,0.5,0.94,78.47,87.08,86.21,-8.27,-18.01,93.37,0.75,-5.76,82.35,1.87,143.77,-21.43,"951,633",167.69,275.01,"2,846,237",0.87,7.66,404
172,BSY,"Bentley Systems, Incorporated",52.74,23.17,21.23,0.5,-0.83,21.18,33.68,28.99,0.5,0.22,26.16,25.55,57.97,-6.04,72.09,49.23,-0.69,61.97,13.99,9.78,-46.5,-36.74,"1,551",-19.55,-32.15,"66,471",0.32,1.27,38
294,BFH,"Bread Financial Holdings, Inc.",61.82,26.32,34.81,0.5,-0.73,34.78,55.07,46.2,0.5,0.27,43.21,45.02,106.92,-18.26,100.13,113.12,-4.47,173.97,,,,-72.11,"1,197",-1.32,-48.07,"6,812",0.15,1.79,62
19,PDD,PDD Holdings Inc.,134.86,28.82,37.45,0.5,0.07,37.08,78.07,53.28,0.5,10.2,44.94,49.2,41.48,-30.0,-30.27,48.4,-9.37,-28.41,42.08,8.44,-23.2,-4.03,"112,902",-54.32,-9.87,"2,064,801",1.94,7.19,666
109,Z,"Zillow Group, Inc.",90.32,43.37,33.22,0.5,-2.65,32.94,58.89,46.98,0.5,0.97,38.81,43.47,43.91,-2.85,-5.76,45.39,1.82,-3.4,43.13,33.65,6.35,-10.69,"11,346",-66.08,-47.66,"181,226",3.74,3.63,420
186,MAXN,"Maxeon Solar Technologies, Ltd.",3.8,70.51,94.11,0.5,-6.87,94.08,275.96,161.39,0.5,14.0,101.22,121.27,159.19,-28.74,-23.73,99.87,-19.73,-37.97,,,,-65.08,743,0.0,-23.08,"50,402",0.0,0.2,21
202,CNP,"CenterPoint Energy, Inc.",38.05,12.46,15.74,0.5,-2.37,15.59,24.49,19.6,0.5,3.94,17.4,17.91,164.13,5.09,566.45,199.46,-1.55,626.81,,,,-148.4,"2,000",-3.33,-15.65,"39,480",0.28,1.74,82
260,HTHT,H World Group Limited,38.22,31.1,27.24,0.5,0.46,27.16,51.49,41.13,0.5,0.39,35.08,41.4,365.97,-21.89,473.76,334.1,-7.52,607.41,,,,-338.73,"14,182",0.38,17.65,"13,485",-0.02,0.66,27
180,EXAS,Exact Sciences Corporation,52.38,47.94,39.94,0.5,0.01,39.78,72.3,53.5,0.5,5.74,43.55,50.51,53.68,-17.75,-9.38,,,,47.56,-7.3,0.13,-13.74,"3,043",-2.15,-30.22,"57,787",0.68,3.91,178
177,GH,"Guardant Health, Inc.",57.19,59.13,52.66,0.5,-1.43,52.66,74.17,64.62,0.25,1.46,63.98,62.11,65.34,-20.46,-13.73,58.45,-7.95,-5.65,53.96,-0.55,-4.01,-12.68,"7,143",-34.62,-12.24,"60,980",-3.56,0.7,131
209,BKNG,Booking Holdings Inc.,5553.7,18.44,19.68,0.5,-6.63,19.68,34.82,27.78,0.25,1.03,28.4,26.81,108.41,-9.37,157.95,93.81,8.19,153.03,6.36,-7.55,-77.81,-88.72,"9,321",14.21,9.56,"35,424",1.23,3.33,"1,415"
103,NET,"Cloudflare, Inc.",213.88,33.78,36.41,0.5,-5.37,36.41,65.25,51.02,0.25,3.18,52.97,50.75,56.05,-12.7,-2.67,59.17,2.0,-3.37,52.64,-1.59,0.0,-19.64,"14,436",-26.34,-9.09,"200,390",1.76,4.01,561
98,PENN,"Penn Entertainment, Inc.",18.91,29.15,40.27,0.5,-3.4,40.27,64.96,54.42,0.25,2.31,51.95,49.01,51.27,-24.22,-17.87,46.71,2.84,1.97,46.99,8.97,6.9,-11.0,"4,277",-54.34,-46.74,"220,010",1.81,1.75,204
328,PCRX,"Pacira BioSciences, Inc.",26.07,31.29,33.92,0.5,-2.86,33.92,119.23,62.42,0.25,18.56,43.13,43.73,62.94,-23.49,7.35,66.53,-8.38,-1.86,100.68,103.18,0.47,-29.02,222,8.82,0.91,"2,290",0.09,1.78,42
144,SENS,"Senseonics Holdings, Inc.",0.45,43.31,52.07,0.5,-10.71,52.07,152.14,87.49,0.25,15.07,110.53,105.69,133.89,-62.63,-31.48,,,,123.73,,,-81.82,605,-63.31,-54.31,"96,035",0.83,4.27,13
230,CAMT,Camtek Ltd.,89.0,47.03,45.62,0.5,-1.92,45.62,72.39,59.42,0.25,4.09,61.22,60.07,236.04,17.83,296.53,,,,366.13,3454.92,710.34,-190.42,"3,519",175.78,266.18,"22,623",-0.29,3.06,96
7,F,Ford Motor Company,11.66,18.55,23.74,0.5,-2.32,23.74,46.25,36.41,0.25,1.04,32.11,31.91,242.1,-7.53,420.24,279.11,6.61,330.37,,,,-218.35,"108,558",-6.88,-17.96,"3,628,999",0.23,0.79,307
194,SMTC,Semtech Corporation,62.22,59.43,52.7,0.5,-6.84,52.7,116.49,76.45,0.25,11.62,92.89,84.99,65.17,-60.4,-54.9,67.37,-5.31,-31.16,60.46,8.07,91.97,-12.46,"3,053",36.48,23.2,"42,571",0.17,0.97,194
28,BA,Boeing Company (The),214.63,24.34,26.04,0.5,-5.81,26.04,47.78,36.36,0.0,4.35,39.09,36.69,40.13,-4.06,-5.62,50.16,6.39,7.02,33.78,3.29,5.06,-14.09,"130,288",55.13,-18.0,"1,144,944",1.17,6.78,807
361,HOPE,"Hope Bancorp, Inc.",10.84,25.9,27.47,0.5,-0.75,27.47,38.88,33.49,0.0,0.51,30.11,32.7,397.15,9.6,118.36,402.58,10.88,366.15,,,,-369.67,18,0.0,5.88,301,0.0,1.69,7
16,SMCI,"Super Micro Computer, Inc.",44.9,70.94,72.93,0.5,-3.3,72.93,148.74,108.83,0.0,3.4,92.95,110.45,70.64,2.98,2.69,70.98,3.46,5.44,63.63,-4.01,-1.87,2.29,"247,023",61.54,57.82,"2,485,536",1.65,-2.06,838
158,BBIO,"BridgeBio Pharma, Inc.",51.18,47.99,40.95,0.5,0.22,40.95,64.25,55.27,0.0,0.32,50.93,51.99,63.18,-25.2,-2.99,,,,58.26,-4.38,4.32,-22.23,"2,343",2.94,-50.09,"79,663",0.02,0.91,103
51,PTON,"Peloton Interactive, Inc.",8.13,60.77,71.86,0.5,0.01,71.86,98.57,84.41,0.0,2.35,77.07,81.65,75.88,-12.28,4.19,70.7,-0.8,2.08,68.74,-4.35,9.17,-4.01,"13,958",-70.33,-48.14,"638,972",2.29,4.27,174
236,DNMR,"Danimer Scientific, Inc.",0.35,0.0,0.0,,,0.0,261.9,143.41,0.0,1.14,177.5,172.26,392.76,0.39,2.66,,,,,,,-392.76,287,0.0,0.0,"21,238",0.0,0.0,1
323,ITRI,"Itron, Inc.",117.91,20.19,26.07,0.5,-2.25,26.07,47.52,35.96,0.0,4.67,32.39,31.46,44.79,-11.41,-4.04,53.08,-1.26,-0.26,35.06,-7.04,-41.44,-18.72,466,6.15,-3.72,"2,960",0.17,-0.27,57
54,AFRM,"Affirm Holdings, Inc.",90.4,67.07,64.97,0.5,-1.22,64.97,93.41,80.35,0.0,2.15,78.94,77.88,65.38,-27.3,-4.99,66.16,-0.45,0.67,65.37,-0.75,1.22,-0.4,"63,702",-41.26,-38.68,"576,155",4.55,7.72,587
367,UPHL,Unknown (possibly a placeholder or delisted; no active match as of 2025),0.0,0.0,91.49,0.5,0.5,91.49,1622.77,600.45,0.0,18.28,880.78,1026.41,,,,,,,,,,,N/A,,,N/A,,,N/A
309,HLIT,Harmonic Inc.,10.03,28.24,36.89,0.5,-1.85,36.89,64.59,49.44,0.0,4.37,43.35,49.31,51.03,4.65,2.31,,,,49.43,,,-14.13,481,-10.26,30.71,"4,246",-0.05,3.16,15
118,ZS,"Zscaler, Inc.",279.46,29.86,30.23,0.5,-3.79,30.23,49.62,43.35,0.0,0.49,39.64,38.62,43.68,-23.0,4.98,,,,36.19,-0.8,1.31,-13.45,"18,570",71.4,-6.49,"143,762",0.85,-2.82,578
