Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
84,BB,BlackBerry Limited,3.87,28.83,39.97,0.5,1.19,37.72,80.12,59.04,2.99,2.69,60.81,58.87,68.46,-6.13,,64.66,1.78,,58.95,-2.32,,-28.49,"19,332",77.36,60.13,"325,405",1.41,7.04,101
52,JBLU,JetBlue Airways Corporation,5.2,52.96,55.82,0.5,-2.08,54.6,94.05,74.68,2.74,2.61,77.28,76.04,71.44,-1.81,,70.9,-0.35,,63.46,0.53,,-15.63,"17,546",-25.41,6.11,"597,491",2.35,4.59,135
340,FWONK,Formula One Group,102.14,24.18,20.11,0.5,0.33,19.47,33.17,25.49,2.74,7.17,26.7,26.76,40.61,1.99,,,,,32.26,-16.81,,-20.49,291,53.97,58.15,"1,313",2.98,37.49,29
21,UBER,"Uber Technologies, Inc.",94.68,26.66,31.77,0.5,0.93,29.78,47.79,40.09,2.49,2.49,38.95,40.63,46.76,10.46,,47.75,9.05,,36.94,-4.65,,-14.98,"124,033",17.19,21.71,"1,562,418",0.75,7.89,614
54,AFRM,"Affirm Holdings, Inc.",81.41,72.97,66.11,0.5,1.76,65.1,93.41,80.58,2.24,2.66,78.62,78.17,70.72,2.77,,66.04,0.48,,63.5,-1.67,,-4.61,"92,792",-10.67,3.16,"562,485",5.16,29.04,558
103,NET,"Cloudflare, Inc.",224.64,35.95,38.67,0.5,0.18,38.01,65.25,51.18,2.24,5.35,52.8,50.53,56.96,-1.1,,57.97,-5.33,,58.43,10.99,,-18.29,"13,281",-16.36,40.93,"196,633",2.06,6.99,468
209,BKNG,Booking Holdings Inc.,5498.0,19.14,21.18,0.5,0.42,20.45,34.82,27.81,2.0,2.78,28.27,26.73,42.79,1.83,,41.17,11.03,,28.69,0.06,,-21.61,"9,393",10.4,1.5,"34,352",0.2,9.18,"1,211"
169,WB,Weibo Corporation,11.91,49.69,37.88,0.5,4.23,36.53,57.77,48.33,1.75,2.34,42.63,49.08,79.84,1.44,,,,,,,,-41.95,889,-13.1,0.68,"63,816",0.39,3.41,45
291,VRNS,"Varonis Systems, Inc.",57.19,33.64,27.4,0.5,1.23,25.86,42.4,33.41,1.75,6.03,31.89,32.39,55.33,33.93,,50.99,30.05,,35.85,4.37,,-27.93,293,2.81,-52.51,"6,943",-0.46,-3.19,26
156,DBX,"Dropbox, Inc.",30.91,24.73,22.2,0.5,2.95,21.56,48.12,34.87,1.75,8.33,32.96,31.45,39.76,-9.91,,,,,,,,-17.55,"3,373",-26.42,-39.61,"77,103",1.26,2.81,98
75,WDC,Western Digital Corporation,96.15,40.06,33.06,0.5,-1.2,31.9,61.19,43.37,1.5,13.12,49.49,46.41,54.49,-8.89,,51.38,-0.71,,45.99,-3.44,,-21.44,"21,607",-0.3,-3.89,"352,626",1.39,21.98,375
196,SPR,"Spirit AeroSystems Holdings, Inc.",39.24,22.15,20.08,0.5,5.05,19.15,65.82,35.07,1.5,11.37,27.14,26.43,53.15,-2.27,,,,,,,,-33.07,"3,922",2.46,-1.03,"41,113",-0.09,0.39,63
108,Z,"Zillow Group, Inc.",89.27,44.22,34.3,0.5,2.4,32.94,58.89,47.1,1.5,1.27,38.81,43.83,54.25,16.45,,55.99,19.17,,40.38,-0.43,,-19.96,"12,990",-40.08,-10.07,"172,266",-1.5,10.82,366
70,BILI,Bilibili Inc.,24.45,46.64,46.28,0.5,2.12,45.47,87.58,69.61,1.5,0.7,57.13,69.45,58.92,-4.34,,,,,46.22,-17.31,,-12.64,"22,057",17.96,49.48,"375,704",1.7,6.74,189
172,GH,"Guardant Health, Inc.",56.79,68.2,53.69,0.5,1.36,53.03,74.17,64.67,1.5,2.11,63.84,62.76,81.09,7.06,,59.65,-3.7,,54.94,-2.28,,-27.39,"8,093",-0.57,-31.83,"61,862",2.15,7.76,121
310,HLIT,Harmonic Inc.,10.12,34.13,37.78,0.5,1.0,37.54,64.59,49.52,1.25,5.26,43.36,49.41,52.04,4.35,,,,,,,,-14.26,487,32.34,29.18,"4,065",-1.24,13.11,12
204,ORA,"Ormat Technologies, Inc.",91.92,21.73,22.84,0.5,-0.09,21.88,34.15,27.58,1.25,6.05,24.5,25.61,34.13,32.18,,31.21,14.13,,27.55,-7.59,,-11.29,736,-3.92,-26.18,"37,636",-0.07,0.39,35
219,FVRR,Fiverr International Ltd.,23.77,35.65,41.28,0.5,1.03,41.07,65.02,54.2,1.25,1.03,46.76,48.24,55.67,-0.35,,,,,52.49,4.1,,-14.38,"2,919",17.46,94.86,"28,981",-1.79,2.75,133
117,ZS,"Zscaler, Inc.",286.66,30.6,31.58,0.5,1.26,31.25,49.62,43.38,1.25,0.9,39.63,38.9,46.24,11.11,,,,,34.56,-3.24,,-14.65,"11,168",-43.76,-35.82,"150,571",1.78,7.02,544
105,LAC,Lithium Americas Corp.,2.84,54.6,55.24,0.5,1.02,54.96,92.69,75.12,1.03,3.73,59.92,68.61,82.02,2.73,,,,,76.36,5.13,,-26.77,"3,092",17.17,26.57,"178,500",0.36,1.32,62
183,MAXN,"Maxeon Solar Technologies, Ltd.",3.96,81.31,101.56,0.5,-0.15,100.22,275.96,161.44,1.0,16.8,102.95,122.01,206.07,-1.27,,161.66,0.41,,,,,-104.51,902,-6.63,5.01,"50,293",-0.01,0.05,18
329,PCRX,"Pacira BioSciences, Inc.",27.03,35.77,35.1,0.5,0.64,35.0,119.23,62.47,1.0,19.49,43.26,43.84,67.7,15.48,,68.36,0.83,,63.64,-36.5,,-32.61,219,-0.45,-66.51,"2,278",1.24,1.83,43
166,BSY,"Bentley Systems, Incorporated",53.46,23.75,21.52,0.5,0.19,21.28,33.68,29.07,1.0,0.19,26.13,25.81,34.46,2.29,,31.05,2.14,,28.45,8.81,,-12.94,"4,542",98.69,227.23,"65,529",-0.17,2.29,34
308,EGHT,"8x8, Inc.",2.22,66.07,58.3,0.5,-0.09,57.58,92.91,72.85,1.0,7.9,62.06,63.52,71.92,-2.29,,,,,79.13,-11.14,,-13.62,197,1.55,-27.84,"4,152",0.73,5.76,9
322,ITRI,"Itron, Inc.",120.5,36.66,26.81,0.5,0.94,26.69,47.52,36.03,1.0,5.64,32.3,31.57,85.33,82.82,,69.03,29.71,,168.0,180.6,,-58.53,486,0.41,37.68,"2,959",-0.3,27.21,43
178,EXAS,Exact Sciences Corporation,56.0,46.46,40.13,0.5,-0.01,39.78,72.3,53.55,0.75,5.81,43.87,51.55,58.37,-1.47,,,,,48.55,2.23,,-18.23,"4,260",-2.32,22.45,"56,114",0.91,5.21,156
6,F,Ford Motor Company,11.76,20.46,24.43,0.5,-2.73,24.29,46.25,36.55,0.75,1.16,32.15,32.13,46.42,-0.25,,63.11,-2.69,,15.29,9.64,,-21.99,"108,509",-18.0,10.64,"3,622,506",0.61,2.41,246
293,BFH,"Bread Financial Holdings, Inc.",63.93,32.69,35.25,0.5,0.62,35.17,55.07,46.28,0.75,0.25,43.19,46.58,66.23,23.96,,42.84,3.76,,17.97,-43.32,,-30.98,"1,323",-42.6,-69.33,"6,694",0.03,10.94,37
14,SMCI,"Super Micro Computer, Inc.",43.95,71.72,75.8,0.5,0.97,75.45,148.74,108.89,0.75,4.55,93.21,110.74,67.24,-2.26,,67.41,0.15,,63.3,-2.37,,8.56,"412,194",163.34,179.86,"2,567,451",1.17,14.88,821
26,BA,Boeing Company (The),219.99,24.59,27.79,0.5,0.15,27.52,47.78,36.43,0.5,7.35,39.03,36.9,43.0,1.12,,46.59,-0.6,,33.47,4.08,,-15.21,"136,338",-14.19,92.99,"1,110,697",3.59,8.57,751
47,DKNG,DraftKings Inc.,45.87,26.75,34.81,0.5,0.21,34.79,56.48,46.42,0.5,1.25,46.74,44.67,47.23,-22.85,,48.46,-19.73,,42.5,10.16,,-12.42,"72,191",36.88,145.26,"669,100",1.74,5.27,376
51,PTON,"Peloton Interactive, Inc.",7.65,63.0,72.22,0.5,0.21,72.06,98.57,84.58,0.5,2.33,77.22,81.9,73.67,1.16,,71.22,2.83,,66.04,4.88,,-1.45,"22,303",-17.14,2.15,"625,466",2.06,4.52,165
200,CNP,"CenterPoint Energy, Inc.",38.24,11.8,16.2,0.5,-0.23,16.17,24.49,19.65,0.5,5.57,17.56,17.93,23.48,-4.67,,28.37,3.39,,17.59,-19.14,,-7.28,"2,461",3.8,6.77,"39,037",0.6,0.62,69
154,BBIO,"BridgeBio Pharma, Inc.",52.6,48.74,41.06,0.5,0.19,41.03,64.25,55.4,0.5,0.23,51.14,52.71,56.79,-12.8,,,,,63.6,13.87,,-15.72,"4,003",-14.72,-29.65,"79,153",0.26,5.28,84
228,CAMT,Camtek Ltd.,84.11,52.94,46.75,0.5,0.02,46.56,72.39,59.44,0.5,5.43,60.91,59.95,56.14,-5.69,,,,,82.31,82.18,,-9.39,"1,254",30.49,58.94,"22,066",0.52,2.76,91
158,BXMT,"Blackstone Mortgage Trust, Inc.",19.73,20.37,20.5,0.5,-3.28,20.5,38.0,29.29,0.25,1.76,25.45,24.88,40.27,-10.46,,,,,,,,-19.77,"1,840",22.34,-15.09,"76,201",0.66,1.03,52
140,SO,Southern Company (The),92.13,11.63,15.36,0.5,-0.94,15.36,22.59,18.1,0.25,7.0,18.47,17.91,22.47,6.15,,18.32,-0.23,,17.84,-11.19,,-7.1,"6,056",-15.51,20.02,"97,259",1.07,3.5,215
249,GCI,"Gannett Co., Inc.",4.31,49.03,43.0,0.5,-15.96,43.0,75.33,63.29,0.25,0.01,53.96,59.8,60.53,-13.14,,67.64,-4.29,,63.5,14.5,,-17.52,"1,134",3.94,-24.75,"15,573",-0.09,5.71,21
18,JD,"JD.com, Inc.",34.4,30.08,32.6,0.5,-1.76,32.31,62.28,50.51,0.25,0.3,43.3,50.66,51.99,3.44,,55.59,-0.1,,49.34,2.92,,-19.4,"433,795",-5.25,331.8,"2,127,050",5.74,35.06,350
231,ASRT,"Assertio Holdings, Inc.",0.81,51.63,47.06,0.5,0.02,47.06,116.29,71.3,0.25,9.19,49.6,55.44,121.4,-31.64,,93.02,-4.79,,,,,-74.34,313,-4.57,65.61,"21,567",0.31,1.76,5
11,MSTR,MicroStrategy Incorporated,326.02,54.84,50.5,0.5,-0.11,50.5,123.98,98.68,0.25,0.13,80.93,89.55,79.79,0.54,,106.61,-2.15,,55.55,-4.08,,-29.28,"688,221",53.93,22.74,"2,880,547",2.19,18.42,"2,179"
256,HTHT,H World Group Limited,36.94,31.99,27.25,0.5,-2.4,27.25,51.49,41.21,0.25,0.3,34.91,41.36,147.04,130.52,,67.21,42.31,,113.14,247.79,,-119.79,"14,245",18.18,410.94,"13,465",0.52,-12.91,22
72,LI,Li-Cycle Holdings Corp.,24.35,44.57,42.25,0.5,-0.58,42.25,73.9,62.84,0.25,0.34,53.41,58.29,113.03,17.61,,83.63,19.65,,32.04,-66.09,,-70.78,"88,170",327.72,722.25,"366,404",2.62,9.4,173
13,MARA,"Marathon Digital Holdings, Inc.",15.71,43.75,67.04,0.5,0.22,67.02,125.18,99.56,0.25,1.12,78.29,87.11,82.44,-21.59,,87.9,-11.29,,85.71,153.74,,-15.4,"489,559",92.92,81.79,"2,696,507",2.0,16.19,348
232,DNMR,"Danimer Scientific, Inc.",0.35,0.0,0.0,,,0.0,261.9,144.44,0.0,0.94,182.54,172.42,384.0,0.37,,,,,,,,-384.0,287,0.0,0.0,"21,238",0.0,0.0,1
97,LAZR,"Luminar Technologies, Inc.",1.77,80.38,87.06,0.5,-5.16,87.06,142.88,114.12,0.0,3.28,118.01,114.76,149.32,0.23,,,,,127.63,,,-62.26,"8,485",21.89,45.04,"217,758",1.26,4.7,62
10,RIVN,"Rivian Automotive, Inc.",13.97,42.8,43.5,0.5,-1.69,43.5,92.55,71.39,0.0,0.53,56.54,62.05,67.77,-3.39,,74.18,-1.69,,61.77,3.59,,-24.27,"246,462",73.82,27.41,"2,901,368",0.76,6.9,327
19,PDD,PDD Holdings Inc.,125.72,28.27,37.61,0.5,-1.52,37.61,78.07,53.34,0.0,10.24,44.69,49.14,39.18,-34.12,,43.12,-36.22,,34.56,-36.93,,-1.58,"79,416",-36.6,56.51,"1,968,707",2.2,7.67,623
360,HOPE,"Hope Bancorp, Inc.",11.15,26.48,27.82,0.5,-0.07,27.82,38.88,33.57,0.0,0.58,30.12,32.78,207.7,14.2,,82.14,-4.89,,,,,-179.88,17,0.0,0.0,297,0.34,0.34,5
367,UPHL,Unknown (possibly a placeholder or delisted; no active match as of 2025),0.0,0.0,91.49,0.5,0.5,91.49,1622.77,600.74,0.0,18.26,884.83,1026.56,,,,,,,,,,,N/A,,,N/A,,,N/A
367,VRM,"Vroom, Inc.",26.43,61.63,65.88,0.5,-0.37,65.88,78.15,69.89,0.0,2.24,,,,,,,,,,,,,N/A,,,N/A,,,N/A
