Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (2y)_Color,Max Realised Volatility 100d (2y)_Color,Mean Realised Volatility 100d (2y)_Color,Rvol 100d Percentile 2y (%)_Color,Rvol 100d Z-Score Percentile 2y (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Num Contracts_Color
45,XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",75.51,37.05,55.13,0.5,-0.98,35.64,71.73,52.56,62.59,60.11,59.66,55.92,49.67,3.08,-1.83,48.42,0.28,,44.32,-7.31,-4.62,5.46,"74,892",216.03,94.62,"688,187",0.75,0.65,456,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
78,SE,Sea Limited,192.67,58.68,46.24,0.5,0.68,33.57,64.49,45.22,61.6,54.38,50.63,46.78,59.11,5.92,8.53,53.48,1.01,,44.43,1.74,2.56,-12.87,"17,522",50.35,87.7,"342,068",0.17,1.29,473,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
304,EEFT,"Euronet Worldwide, Inc.",91.34,27.69,29.03,0.5,-3.94,21.28,42.81,29.46,61.35,47.49,36.17,32.64,39.69,9.82,11.32,38.65,,,35.19,3.58,4.52,-10.66,374,16.88,-42.02,"4,775",0.87,13.34,40,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
333,TYL,"Tyler Technologies, Inc.",558.41,28.46,25.01,0.5,-0.13,18.28,31.22,24.9,60.85,51.35,27.6,25.48,44.09,8.19,28.53,29.72,4.94,,23.68,86.19,-0.27,-19.08,411,-5.95,-2.84,"1,855",0.16,3.69,78,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
15,MSFT,Microsoft Corporation,498.41,19.52,21.31,0.5,-0.02,17.7,32.53,22.76,60.6,36.91,26.26,24.67,27.86,7.72,-8.11,26.68,0.86,,24.74,9.97,4.58,-6.55,"298,378",63.5,93.38,"2,399,605",1.17,3.12,"1,429",#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
334,MITT,"AG Mortgage Investment Trust, Inc.",7.75,36.45,32.18,0.5,-8.49,21.06,38.76,30.37,60.1,65.94,32.61,29.59,35.21,8.01,3.9,34.05,,,31.48,16.52,46.49,-3.03,456,-1.51,-6.94,"1,742",0.35,16.06,15,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
130,INSM,Insmed Incorporated,147.2,35.2,53.82,0.5,-1.74,36.21,132.81,65.0,59.6,38.73,48.55,45.97,55.66,6.88,7.85,58.59,0.76,,41.54,-4.95,1.74,-1.84,"5,032",11.35,-47.99,"104,891",0.98,5.5,199,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
74,EQT,EQT Corporation,50.25,24.17,35.29,0.5,-1.07,27.07,45.61,35.79,59.1,46.43,40.7,39.04,47.15,8.6,14.27,39.11,3.25,,34.56,2.6,1.16,-11.86,"11,919",-4.14,-30.94,"346,718",0.65,0.72,225,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
178,SPHR,Sphere Entertainment Co.,51.83,57.63,51.61,0.5,1.22,38.3,67.64,52.38,59.1,46.38,58.62,55.03,53.89,-8.84,-14.91,55.78,,,56.55,-0.55,0.71,-2.28,"7,929",-13.74,-39.12,"53,892",7.14,47.35,78,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
357,KRG,"Knightscope, Inc.",22.74,27.85,23.42,0.5,0.8,16.81,30.3,23.3,58.85,51.22,27.45,24.64,64.81,1.57,20.04,42.77,26.71,,55.41,3.38,283.52,-41.38,137,-8.05,315.15,502,0.0,34.22,13,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
73,DDOG,"Datadog, Inc.",140.46,44.52,41.55,0.5,-0.29,29.94,53.9,41.55,58.6,50.02,44.67,42.86,42.9,-14.61,-7.49,46.31,,,47.14,10.36,7.41,-1.35,"24,094",-1.35,45.52,"347,652",3.13,-0.28,450,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
344,MMSI,"Merit Medical Systems, Inc.",91.66,21.17,27.06,0.5,-2.38,18.68,37.63,26.4,58.1,53.95,31.44,28.62,45.55,0.08,10.25,40.18,-3.66,,27.05,5.59,6.21,-18.49,807,-4.38,10.7,"1,158",0.0,-1.19,37,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF
305,FRT,Federal Realty Investment Trust,100.33,21.8,20.8,0.5,-0.31,15.45,30.99,21.6,57.86,43.44,26.46,23.72,33.04,7.4,15.85,31.89,,,26.6,66.15,23.41,-12.25,182,5.81,-4.21,"4,705",0.04,7.57,33,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
30,XOM,Exxon Mobil Corporation,110.65,18.07,20.96,0.5,-8.08,16.83,29.65,21.89,57.36,41.17,25.3,24.09,27.65,2.38,3.29,26.12,-4.24,,24.16,-6.41,0.89,-6.69,"50,564",-18.24,-13.3,"1,023,116",-2.46,12.24,468,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
260,XMTR,"Xometry, Inc.",49.84,119.62,80.7,0.5,0.73,55.09,97.11,78.8,56.86,57.49,79.42,75.64,88.65,11.09,18.81,87.7,14.57,,76.97,-2.02,14.27,-7.95,718,-6.14,-90.28,"12,555",0.31,87.5,102,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
194,PD,"PagerDuty, Inc.",16.64,46.77,45.63,0.5,0.94,30.27,57.32,44.13,56.36,58.94,48.53,44.69,53.26,-0.19,-25.38,70.08,,,47.41,-19.99,-8.7,-7.63,"2,826",6.4,-67.88,"41,350",1.17,20.92,51,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
345,NVST,Envista Holdings Corporation,20.81,46.94,39.61,0.5,-2.12,31.19,48.23,39.9,56.11,47.23,43.28,41.97,71.9,11.03,5.89,49.02,-4.46,,53.57,4.76,17.12,-32.29,114,-5.0,-46.48,"1,071",0.0,0.28,19,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
37,TEVA,Teva Pharmaceutical Industries Limited,19.68,39.6,39.96,0.5,-7.53,28.89,63.19,41.17,55.61,45.09,44.51,47.08,54.5,19.1,0.27,42.24,3.98,,38.66,4.4,6.49,-14.54,"65,508",40.46,219.63,"799,313",1.45,3.73,220,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
136,RH,RH,232.98,69.22,65.94,0.5,-0.98,46.5,116.48,74.24,55.36,36.21,93.81,86.51,120.63,14.52,33.18,78.5,-2.07,,78.11,4.66,6.18,-54.7,"16,286",17.69,41.52,"97,500",4.85,19.54,592,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
355,MCS,Marcus Corporation (The),15.58,40.27,35.21,0.5,1.09,15.91,41.47,32.38,53.87,65.1,37.12,36.53,86.6,21.63,-49.58,62.87,,,,,,-51.39,366,0.0,0.0,570,0.0,0.18,8,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
66,IBM,International Business Machines Corporation,259.11,21.93,26.22,0.5,-0.17,16.79,36.0,25.84,53.62,52.8,31.09,28.94,33.33,2.29,8.77,30.78,7.63,,26.96,-16.3,-1.73,-7.11,"29,440",-35.97,4.35,"396,815",1.32,-0.6,536,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
115,DXCM,"DexCom, Inc.",78.4,47.56,43.91,0.5,0.68,31.54,92.29,53.08,53.62,34.23,44.48,41.01,47.35,0.91,-1.63,42.98,-2.0,,40.53,0.93,-0.69,-3.45,"10,078",77.12,20.03,"152,655",0.2,-1.61,283,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
234,IMCR,Immunocore Holdings plc,36.59,34.72,43.95,0.5,1.71,35.91,51.36,43.41,53.37,55.4,44.67,42.79,87.22,-0.48,5.13,78.34,0.47,,22.17,9.63,-29.34,-43.27,666,0.45,-47.14,"20,538",0.0,1.72,28,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
191,RPD,"Rapid7, Inc.",20.39,54.16,42.85,0.5,-3.98,28.96,51.83,41.39,53.12,59.82,42.99,40.89,63.99,4.53,6.13,59.53,0.0,,53.25,5.51,-7.74,-21.14,"8,605",-4.88,1.56,"42,571",0.37,11.27,118,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
312,EVRG,"Evergy, Inc.",71.1,13.42,17.47,0.5,-0.73,12.5,22.89,17.19,52.62,54.14,17.69,16.49,23.99,-4.06,3.98,26.82,7.17,,13.37,-7.6,6.78,-6.52,565,5.02,6.6,"3,710",0.24,0.38,35,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
26,U,Unity Software Inc.,45.5,61.84,62.44,0.5,0.37,43.61,87.06,64.03,52.37,45.07,76.42,72.97,91.55,8.73,21.63,77.51,1.2,,71.39,-0.75,-2.33,-29.11,"80,999",10.76,63.47,"1,088,359",1.76,8.66,563,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
244,AWK,"American Water Works Company, Inc.",140.09,23.02,22.24,0.5,-1.81,17.55,29.57,22.57,52.37,46.05,25.54,23.78,32.11,1.55,21.31,25.76,7.82,,18.45,29.63,9.23,-9.86,719,9.94,51.05,"16,487",1.46,2.71,62,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
310,MKSI,"MKS Instruments, Inc.",108.29,49.5,50.81,0.5,-7.49,38.92,79.69,54.17,51.87,40.44,65.11,60.06,61.95,6.37,10.28,48.35,-10.85,,46.55,-23.22,-4.36,-11.14,550,-22.1,28.21,"3,908",-1.51,86.63,61,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
94,SPCE,"Virgin Galactic Holdings, Inc.",3.17,61.17,94.02,0.5,0.6,71.47,118.96,93.06,51.37,52.8,87.57,84.51,136.83,0.44,1.65,138.69,3.1,,74.87,-2.42,-11.55,-42.81,"4,174",-17.3,-42.32,"230,513",0.24,-0.41,109,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
262,PODD,Insulet Corporation,352.82,32.91,40.76,0.5,-1.67,24.71,49.0,39.01,51.37,61.08,38.93,35.62,55.83,-7.56,10.15,44.85,-10.15,,33.26,4.23,14.16,-15.08,"1,455",-32.67,-25.19,"12,418",2.67,7.83,146,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
128,VNET,"VNET Group, Inc.",8.33,76.76,91.93,0.5,1.59,71.72,112.3,90.91,51.12,53.35,99.86,98.56,115.89,-0.91,8.66,91.43,-6.76,,91.52,-19.88,3.33,-23.96,"13,542",35.72,257.59,"108,895",4.93,14.82,71,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
331,VECO,Veeco Instruments Inc.,24.81,54.32,46.39,0.5,-2.03,30.46,53.42,43.25,50.87,66.79,47.49,44.88,114.18,31.99,37.68,76.02,21.47,,46.75,-3.05,5.9,-67.79,"1,013",1.3,1.5,"2,099",1.16,0.62,76,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
319,CHEF,"Chefs' Warehouse, Inc. (The)",64.63,37.43,34.6,0.5,-0.58,27.55,47.94,35.27,50.87,43.4,36.55,34.87,45.55,-1.77,18.29,45.3,-0.59,,37.11,-1.63,10.7,-10.95,947,-0.42,-4.34,"3,033",0.13,2.12,34,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
197,UNIT,Uniti Group Inc.,7.14,76.15,55.75,0.5,6.3,41.75,85.48,57.64,50.62,43.99,52.25,50.04,55.45,-0.88,-9.42,56.48,,,58.95,7.71,8.87,0.3,"2,312",1.0,12.02,"39,063",2.88,-1.59,38,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
294,BTSG,"BrightSpring Health Services, Inc.",26.24,40.41,45.23,0.5,0.98,33.05,56.3,44.46,50.33,54.5,48.73,47.04,86.41,35.78,48.46,66.33,9.88,,54.7,-2.92,16.46,-41.18,"3,729",-32.52,2260.13,"5,851",112.69,136.98,24,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
168,APLS,"Apellis Pharmaceuticals, Inc.",26.84,64.17,56.32,0.5,0.48,49.1,71.26,57.41,50.12,41.51,57.19,56.3,84.2,3.49,17.96,,,,,,,-27.88,"5,863",-11.5,1.98,"63,603",0.21,1.57,95,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
112,TRIP,"TripAdvisor, Inc.",17.76,53.64,54.75,0.5,-2.6,39.67,68.45,54.77,49.88,49.91,59.09,54.16,90.93,54.3,52.34,61.35,18.36,,25.61,-47.48,-42.82,-36.18,"3,647",-84.34,-40.79,"161,846",9.81,10.1,143,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
148,GOSS,"Gossamer Bio, Inc.",2.77,97.5,87.6,0.5,3.0,57.6,102.45,85.26,49.88,59.15,89.72,84.23,133.59,-7.58,-3.13,102.57,,,85.64,9.4,,-45.99,"8,623",249.25,525.31,"87,829",1.48,6.23,27,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
189,AXON,"Axon Enterprise, Inc.",731.98,57.84,47.8,0.5,0.09,24.19,70.69,45.15,49.88,57.56,55.82,55.75,55.54,7.99,1.26,46.97,1.24,,44.97,-1.92,-1.83,-7.74,"4,062",13.18,-17.72,"44,812",0.03,3.12,513,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
