Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
98,PENN,"Penn Entertainment, Inc.",20.1,27.69,41.89,0.5,1.3,41.56,64.96,54.55,3.24,3.41,51.99,49.7,62.42,-14.34,,45.81,0.33,,43.96,1.16,,-20.54,"8,031",-4.44,9.71,"216,223",0.32,-1.66,183
160,CENX,Century Aluminum Company,22.37,36.74,53.29,0.5,-1.08,51.98,83.68,67.07,3.24,3.26,68.31,65.9,62.66,-28.54,,58.92,-23.62,,57.11,34.16,,-9.38,"4,867",22.13,149.59,"71,135",3.16,5.49,101
52,JBLU,JetBlue Airways Corporation,5.08,53.89,56.65,0.5,-0.61,54.6,94.05,74.71,2.99,3.11,77.38,76.32,72.76,-4.59,,71.15,2.42,,63.12,-6.99,,-16.11,"23,522",216.75,-5.97,"583,774",0.13,1.42,141
84,BB,BlackBerry Limited,3.78,28.05,39.86,0.5,1.19,37.72,80.12,59.09,2.49,2.54,60.77,58.97,72.93,0.51,,63.53,-0.5,,60.35,2.41,,-33.07,"10,900",39.05,71.95,"320,894",0.8,2.09,107
242,NTRA,"Natera, Inc.",169.79,40.74,37.47,0.5,3.04,35.85,57.04,44.93,2.49,5.61,43.56,45.98,51.06,-3.74,,48.08,0.74,,46.64,0.26,,-13.59,"1,172",4.27,-43.73,"17,994",-0.03,4.03,123
135,GDS,GDS Holdings Limited,33.5,56.83,64.26,0.5,0.1,55.19,108.74,85.16,2.0,5.69,89.21,85.49,93.13,13.97,,83.42,18.12,,80.36,24.58,,-28.87,"19,547",143.0,345.57,"101,115",0.85,-1.7,203
289,VRNS,"Varonis Systems, Inc.",56.32,36.6,27.43,0.5,1.34,25.86,42.4,33.42,2.0,6.06,31.88,32.37,41.32,-19.3,,39.21,-16.12,,34.35,-7.7,,-13.89,285,-5.32,-29.8,"6,975",0.46,-1.34,25
209,BKNG,Booking Holdings Inc.,5474.81,19.13,21.2,0.5,0.16,20.45,34.82,27.81,2.0,2.78,28.28,26.79,42.03,1.57,,37.08,-9.04,,28.68,15.52,,-20.83,"8,508",-14.42,-9.82,"34,284",2.79,3.29,"1,182"
156,DBX,"Dropbox, Inc.",30.71,25.25,22.23,0.5,3.64,21.56,48.12,34.87,1.75,8.39,33.0,31.44,44.13,21.67,,,,,,,,-21.89,"4,584",-13.08,-30.18,"76,143",1.39,3.28,103
75,WDC,Western Digital Corporation,95.02,40.06,33.14,0.5,-1.49,31.9,61.19,43.38,1.75,13.29,50.13,46.48,59.81,1.3,,51.75,2.86,,47.63,3.52,,-26.67,"21,671",-49.95,-55.48,"347,785",0.71,23.11,416
172,GH,"Guardant Health, Inc.",56.57,68.92,53.71,0.5,0.18,53.03,74.17,64.67,1.5,2.08,64.03,62.76,75.74,-2.23,,61.94,3.94,,56.22,1.79,,-22.03,"8,139",53.42,-31.41,"60,559",-0.18,7.77,118
53,AFRM,"Affirm Holdings, Inc.",84.87,71.69,65.78,0.5,1.54,65.1,93.41,80.63,1.5,2.32,78.46,78.05,68.81,-5.67,,65.72,1.13,,64.58,-3.44,,-3.04,"103,881",4.87,-21.9,"534,862",2.46,3.94,543
362,CSGS,"CSG Systems International, Inc.",63.17,23.11,24.54,0.5,1.8,23.93,37.28,29.68,1.5,8.04,26.18,26.62,50.11,4.86,,34.88,0.62,,29.87,35.76,,-25.57,28,16.67,21.74,90,-1.1,16.88,9
69,BILI,Bilibili Inc.,24.75,46.53,46.21,0.5,0.84,45.47,87.58,69.62,1.25,0.67,57.14,69.44,61.59,-8.05,,,,,55.89,0.01,,-15.39,"18,699",-12.9,52.04,"369,411",1.2,2.14,248
195,SPR,"Spirit AeroSystems Holdings, Inc.",40.58,19.94,19.29,0.5,1.25,19.15,65.82,35.18,1.25,10.13,26.85,26.33,54.39,4.85,,,,,,,,-35.1,"3,828",0.84,-2.77,"41,150",0.14,0.47,59
169,WB,Weibo Corporation,12.18,50.59,37.64,0.5,2.77,36.53,57.77,48.34,1.25,2.05,42.59,49.08,78.7,-11.55,,,,,,,,-41.05,"1,023",-1.54,-41.14,"63,569",0.23,3.44,46
180,MAXN,"Maxeon Solar Technologies, Ltd.",3.94,82.58,101.69,0.5,0.29,99.64,275.96,161.43,1.25,16.85,102.96,122.3,208.73,7.32,,161.0,2.64,,,,,-107.04,966,4.89,4.66,"50,299",0.03,0.05,18
201,ORA,"Ormat Technologies, Inc.",91.05,21.95,22.94,0.5,-0.31,21.88,34.15,27.6,1.25,6.33,24.48,25.62,25.82,-29.35,,27.35,-19.63,,29.81,13.45,,-2.89,766,-6.01,-11.75,"37,661",0.23,0.47,30
51,PTON,"Peloton Interactive, Inc.",7.85,79.51,72.43,0.5,0.53,72.06,98.57,84.62,1.0,2.43,77.2,81.91,72.83,-7.38,,69.26,2.69,,62.97,-24.53,,-0.4,"26,916",89.23,-58.13,"612,830",0.11,2.08,146
228,CAMT,Camtek Ltd.,81.21,51.59,46.86,0.5,-0.62,46.56,72.39,59.44,1.0,5.57,60.93,59.9,59.53,14.98,,,,,45.18,13.12,,-12.67,961,7.37,79.29,"21,952",0.39,2.53,91
107,Z,"Zillow Group, Inc.",85.71,43.0,33.78,0.5,3.05,32.94,58.89,47.13,1.0,0.95,38.55,43.67,46.59,-0.31,,46.99,-3.42,,40.56,-1.7,,-12.81,"21,678",24.98,42.34,"174,886",3.35,11.13,341
249,GCI,"Gannett Co., Inc.",4.1,47.2,50.83,0.5,-0.3,49.64,75.33,63.34,1.0,1.04,53.69,59.77,69.68,6.47,,70.67,-4.66,,55.46,-9.78,,-18.85,"1,091",-34.63,25.4,"15,587",0.07,5.88,21
293,BFH,"Bread Financial Holdings, Inc.",64.07,33.06,35.35,0.5,1.02,35.17,55.07,46.31,1.0,0.25,43.21,46.68,53.43,-3.26,,41.29,-8.04,,31.71,37.54,,-18.07,"2,305",-1.54,-28.88,"6,692",-0.4,22.41,53
14,SMCI,"Super Micro Computer, Inc.",43.91,72.87,75.84,0.5,0.97,75.45,148.74,108.9,0.75,4.55,93.29,110.89,68.79,-2.58,,67.31,-0.32,,64.84,-1.4,,7.05,"156,525",-71.94,-57.0,"2,537,770",4.51,5.31,816
166,BSY,"Bentley Systems, Incorporated",52.65,23.22,21.44,0.5,-0.24,21.28,33.68,29.09,0.75,0.15,26.11,26.11,33.69,3.08,,30.39,-2.78,,26.14,1.0,,-12.25,"2,286",53.63,129.52,"65,638",1.06,2.85,37
11,MSTR,MicroStrategy Incorporated,326.45,54.86,50.58,0.5,-3.91,50.56,123.98,98.71,0.75,0.12,81.34,89.94,79.36,-3.29,,108.95,-0.58,,57.91,3.64,,-28.78,"447,109",-9.92,-38.17,"2,818,747",1.52,-0.66,"2,092"
118,ZS,"Zscaler, Inc.",278.79,29.5,31.4,0.5,0.99,31.25,49.62,43.39,0.75,0.8,39.55,38.84,41.61,-12.09,,,,,35.72,4.9,,-10.21,"19,858",23.35,-41.39,"147,938",0.88,-21.68,494
140,SO,Southern Company (The),91.56,11.46,15.51,0.5,-0.57,15.43,22.59,18.11,0.75,7.97,18.46,17.93,21.17,-0.23,,18.36,-0.77,,20.09,-1.23,,-5.66,"7,168",47.07,25.25,"96,232",0.96,-1.15,200
105,LAC,Lithium Americas Corp.,2.8,55.61,55.21,0.5,-0.26,54.96,92.69,75.17,0.52,3.63,59.9,68.66,79.83,-3.13,,,,,72.64,0.05,,-24.62,"2,639",4.56,5.64,"177,867",0.27,1.09,61
48,DKNG,DraftKings Inc.,45.65,30.15,34.81,0.5,0.35,34.79,56.48,46.46,0.5,1.19,46.77,44.76,61.22,26.83,,60.37,29.27,,38.57,-2.99,,-26.4,"52,742",93.2,-3.6,"657,688",0.44,-0.3,369
321,ITRI,"Itron, Inc.",118.29,36.4,26.77,0.5,-1.4,26.69,47.52,36.05,0.5,5.47,32.23,31.52,46.68,-0.9,,53.22,5.29,,59.87,169.49,,-19.91,484,0.0,25.71,"2,968",0.34,29.1,46
176,EXAS,Exact Sciences Corporation,54.77,46.61,40.13,0.5,1.35,39.78,72.3,53.56,0.5,5.76,43.87,51.5,59.24,-0.34,,,,,47.5,-0.75,,-19.11,"4,361",42.47,-27.21,"55,610",-0.11,1.62,163
330,PCRX,"Pacira BioSciences, Inc.",26.61,35.68,35.03,0.5,-0.67,35.0,119.23,62.48,0.5,19.42,43.28,44.09,58.63,-8.87,,67.79,1.84,,100.22,6.66,,-23.6,220,-1.79,-66.26,"2,250",-0.88,1.03,38
6,F,Ford Motor Company,11.42,19.87,24.3,0.5,-3.86,24.29,46.25,36.58,0.5,1.03,31.98,32.01,46.54,-0.89,,64.85,2.68,,13.94,-59.57,,-22.24,"132,321",10.03,47.27,"3,600,592",0.22,0.22,251
27,BA,Boeing Company (The),227.52,22.54,27.59,0.5,-0.47,27.52,47.78,36.44,0.25,6.82,38.91,36.87,42.52,-0.2,,46.87,8.41,,32.15,-1.02,,-14.93,"158,889",169.2,177.01,"1,072,226",0.96,0.99,728
10,RIVN,"Rivian Automotive, Inc.",13.91,42.81,43.51,0.5,-0.89,43.5,92.55,71.47,0.25,0.49,56.54,62.06,70.15,1.24,,75.45,3.03,,59.63,-14.04,,-26.63,"141,792",23.85,-22.47,"2,879,591",0.91,4.13,320
231,ASRT,"Assertio Holdings, Inc.",0.81,51.9,47.16,0.5,-0.15,47.16,116.29,71.46,0.25,9.21,49.77,55.47,177.58,4.5,,97.7,0.59,,,,,-130.43,328,-10.14,40.17,"21,500",0.38,1.63,6
197,CNP,"CenterPoint Energy, Inc.",37.79,11.34,16.17,0.5,-0.59,16.17,24.49,19.66,0.25,5.32,17.55,17.9,24.63,-8.92,,27.44,-3.46,,21.76,6.79,,-8.45,"2,371",8.91,-74.67,"38,803",-0.45,17.37,75
72,LI,Li-Cycle Holdings Corp.,23.96,45.12,42.26,0.5,-1.66,42.26,73.9,62.85,0.25,0.33,53.46,58.34,96.11,61.29,,69.9,28.34,,94.48,79.86,,-53.85,"20,614",56.33,30.5,"357,059",1.25,3.04,169
218,FVRR,Fiverr International Ltd.,23.24,51.25,41.13,0.5,0.44,41.07,65.02,54.24,0.25,0.9,46.68,48.2,55.86,0.64,,,,,50.42,-7.68,,-14.74,"2,485",49.07,61.15,"29,508",-0.41,5.78,126
13,MARA,"Marathon Digital Holdings, Inc.",15.86,43.69,67.13,0.5,-0.68,67.02,125.18,99.66,0.25,1.08,78.58,87.56,105.15,14.94,,99.08,11.18,,33.78,-63.66,,-38.02,"253,759",-43.04,-24.54,"2,643,714",2.3,5.45,286
158,BXMT,"Blackstone Mortgage Trust, Inc.",19.9,23.33,20.55,0.5,-2.64,20.55,38.0,29.32,0.25,1.74,25.44,24.86,44.98,2.25,,,,,,,,-24.43,"1,504",6.44,-24.69,"75,705",-0.56,0.69,43
309,EGHT,"8x8, Inc.",2.09,64.57,57.58,0.5,-0.51,57.58,92.91,72.89,0.25,6.82,61.67,63.24,73.61,-0.02,,,,,89.05,14.04,,-16.03,194,10.23,10.86,"4,122",0.96,5.31,11
255,HTHT,H World Group Limited,37.07,32.51,27.36,0.5,-0.89,27.35,51.49,41.23,0.25,0.3,34.92,41.37,63.79,-1.71,,47.23,17.98,,32.53,0.83,,-36.43,"12,054",-16.31,346.61,"13,396",-0.35,-13.43,27
154,BBIO,"BridgeBio Pharma, Inc.",52.96,48.98,41.03,0.5,-0.85,41.03,64.25,55.43,0.0,0.2,51.13,52.7,65.12,-2.01,,,,,55.85,-12.58,,-24.09,"4,694",-41.56,-6.49,"78,948",2.1,4.43,96
367,UPHL,Unknown (possibly a placeholder or delisted; no active match as of 2025),0.0,0.0,91.49,0.5,0.5,91.49,1622.77,600.82,0.0,18.25,886.93,1026.98,,,,,,,,,,,N/A,,,N/A,,,N/A
232,DNMR,"Danimer Scientific, Inc.",0.35,0.0,0.0,,,0.0,261.9,144.69,0.0,0.89,185.01,172.45,382.58,0.37,,,,,,,,-382.58,287,0.0,0.0,"21,238",0.0,0.0,1
18,JD,"JD.com, Inc.",33.32,29.16,32.31,0.5,-2.96,32.31,62.28,50.53,0.0,0.25,43.17,50.57,50.26,-4.06,,55.65,5.5,,47.94,-2.97,,-17.96,"457,831",61.78,209.38,"2,011,567",5.82,26.96,342
99,LAZR,"Luminar Technologies, Inc.",1.68,78.02,89.35,0.5,-2.68,89.35,142.88,114.14,0.0,4.55,117.85,114.64,148.97,3.85,,,,,,,,-59.62,"6,961",-12.45,-7.41,"215,046",1.88,2.89,59
310,HLIT,Harmonic Inc.,9.84,34.28,37.54,0.5,0.17,37.54,64.59,49.54,0.0,4.83,43.42,49.32,49.88,-11.39,,,,,,,,-12.34,368,-23.01,1.38,"4,116",1.23,14.62,13
360,HOPE,"Hope Bancorp, Inc.",11.01,26.91,27.82,0.5,0.16,27.82,38.88,33.59,0.0,0.54,30.12,32.76,181.88,2.13,,86.36,3.83,,,,,-154.05,17,0.0,0.0,296,-0.34,0.0,5
19,PDD,PDD Holdings Inc.,124.68,29.17,37.64,0.5,-1.79,37.64,78.07,53.35,0.0,10.25,44.69,49.15,59.48,43.85,,67.61,62.62,,54.79,64.11,,-21.84,"125,267",79.48,13.03,"1,926,297",1.03,3.46,554
