Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
24,CCL,Carnival Corporation & plc,31.51,34.04,37.55,0.5,0.3,35.4,60.63,46.04,7.52,12.41,49.82,46.78,59.58,33.68,14.76,47.71,10.24,,43.43,7.81,1.0,-22.03,"45,462",22.11,58.18,"1,379,237",-0.91,1.99,369
83,ABNB,"Airbnb, Inc.",122.55,34.29,30.36,0.5,-0.15,26.07,49.64,37.66,7.52,12.86,41.23,39.21,39.82,10.12,7.92,,,,38.9,5.47,7.94,-9.46,"35,405",-6.05,22.37,"320,519",-2.57,1.82,487
183,MOMO,Hello Group Inc.,7.48,27.96,37.76,0.5,0.5,34.07,61.25,46.05,7.27,12.11,40.41,41.87,54.0,-2.3,-20.11,,,,,,,-16.24,"1,684",-56.13,-75.6,"50,666",0.89,8.37,31
164,EXPE,"Expedia Group, Inc.",222.19,30.46,31.93,0.5,-0.43,24.33,55.96,42.59,7.27,10.06,45.54,40.86,41.74,-5.63,-21.83,,,,,,,-9.81,"9,066",42.77,73.64,"69,636",-1.56,3.48,304
278,ASND,Ascendis Pharma A/S,195.58,33.02,35.27,0.5,-1.58,32.61,50.6,42.19,7.27,9.0,43.02,43.92,57.02,7.0,8.4,51.89,-0.28,,48.24,2.83,1.19,-21.75,"1,807",9.65,49.83,"10,140",0.0,2.38,91
339,FWONK,Formula One Group,99.44,24.59,20.62,0.5,3.3,19.47,33.17,25.45,7.02,9.45,26.89,26.9,43.68,7.56,23.09,,,,28.79,-10.75,18.99,-23.05,393,35.05,119.55,"1,412",7.54,48.32,29
152,LITE,Lumentum Holdings Inc.,163.02,48.32,43.15,0.5,2.46,38.06,88.98,62.98,6.27,6.29,71.49,66.45,64.46,-18.33,-2.93,64.87,-5.63,,65.49,5.51,7.5,-21.31,"8,899",17.68,22.63,"83,128",8.98,14.6,206
271,IMAX,IMAX Corporation,32.36,27.94,30.23,0.5,0.59,27.04,39.27,34.39,6.02,3.46,33.3,34.48,110.67,20.58,136.8,59.44,-0.75,,52.72,83.77,80.3,-80.44,"1,061",15.58,-44.85,"11,707",1.35,14.16,64
129,GDS,GDS Holdings Limited,38.21,69.3,66.62,0.5,3.87,61.98,108.74,85.32,5.51,7.64,90.61,86.52,96.94,13.7,24.19,80.77,2.36,,75.93,1.26,8.58,-30.32,"13,024",-4.09,254.68,"112,923",7.02,17.54,220
362,CSGS,"CSG Systems International, Inc.",64.67,26.31,25.14,0.5,5.56,23.93,37.28,29.68,5.51,10.77,26.63,26.88,67.58,28.04,42.79,36.84,1.87,,31.31,1.19,35.05,-42.44,28,0.0,21.74,88,0.0,8.64,7
142,SENS,"Senseonics Holdings, Inc.",0.46,44.87,58.65,0.5,0.99,53.28,152.14,87.66,5.01,19.85,113.3,106.73,179.4,1.65,10.48,,,,,,,-120.76,"1,826",-22.89,96.56,"94,408",1.63,3.22,13
255,VIAV,Viavi Solutions Inc.,12.03,30.83,31.63,0.5,1.4,30.3,50.67,39.7,4.76,6.09,39.69,37.68,63.94,0.03,16.36,40.95,1.92,,43.02,7.76,10.23,-32.3,"4,969",464.66,112.9,"13,915",0.12,29.24,26
52,JBLU,JetBlue Airways Corporation,5.05,53.7,55.91,0.5,-2.0,54.6,94.05,74.7,3.01,2.71,77.3,76.08,72.29,1.19,-4.82,72.63,2.44,,66.12,4.21,0.61,-16.38,"18,346",4.56,68.48,"586,572",-1.83,2.05,142
240,NTRA,"Natera, Inc.",168.51,37.62,37.32,0.5,3.51,35.85,57.04,44.86,2.51,5.53,43.66,45.97,62.59,23.03,26.43,48.83,2.73,,43.59,-9.44,-2.72,-25.27,"1,152",-47.28,-41.64,"19,026",5.68,8.18,130
82,BB,BlackBerry Limited,3.9,28.55,39.74,0.5,0.88,37.72,80.12,59.0,2.26,2.66,55.33,58.86,87.14,27.29,22.93,65.47,1.24,,62.27,5.64,8.24,-47.4,"43,253",123.74,381.5,"325,149",-0.08,4.74,108
173,WB,Weibo Corporation,12.25,49.4,38.07,0.5,4.31,36.53,57.77,48.33,2.01,2.61,42.73,49.14,90.54,13.41,41.04,,,,,,,-52.48,"1,720",93.48,51.94,"63,589",-0.36,2.72,49
215,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",27.95,32.47,34.99,0.5,-0.67,32.32,69.64,42.75,2.01,14.08,35.01,37.56,72.25,15.94,29.28,42.31,4.09,,34.73,-19.55,-19.56,-37.26,"3,146",-0.6,-52.09,"31,749",0.18,0.91,37
70,BILI,Bilibili Inc.,25.45,47.49,46.62,0.5,3.04,45.47,87.58,69.64,2.01,0.79,57.31,69.55,68.32,15.95,19.35,,,,62.69,35.65,26.13,-21.7,"28,871",30.89,118.82,"371,774",-1.05,4.31,262
47,DKNG,DraftKings Inc.,43.98,29.1,35.01,0.5,0.73,34.79,56.48,46.38,1.75,1.48,46.93,44.86,49.64,5.1,0.47,50.21,3.62,,44.18,3.97,8.07,-14.63,"58,525",-18.93,84.73,"672,145",0.46,4.7,364
54,AFRM,"Affirm Holdings, Inc.",83.08,73.03,65.8,0.5,1.11,65.1,93.41,80.49,1.75,2.54,78.51,78.14,76.41,8.05,11.11,67.46,2.16,,65.35,2.9,6.36,-10.61,"148,310",59.83,84.47,"519,189",-7.7,2.99,573
196,SPR,"Spirit AeroSystems Holdings, Inc.",38.7,22.29,20.2,0.5,5.63,19.15,65.82,34.83,1.75,11.61,27.2,26.45,53.14,-0.01,7.51,,,,,,,-32.94,"3,858",-1.63,0.7,"41,097",-0.04,0.06,58
308,EGHT,"8x8, Inc.",2.1,68.2,58.79,0.5,1.32,57.58,92.91,72.79,1.75,8.8,62.37,63.77,77.4,7.61,5.93,,,,82.42,4.16,167.89,-18.61,162,-17.77,1.25,"4,208",1.35,3.88,9
73,WDC,Western Digital Corporation,97.66,30.54,32.83,0.5,-0.85,31.9,61.19,43.41,1.5,12.54,49.5,46.43,56.35,3.4,7.6,53.96,5.03,,49.85,8.4,11.58,-23.52,"51,256",137.22,93.98,"353,078",0.13,8.34,444
21,UBER,"Uber Technologies, Inc.",95.89,26.81,31.35,0.5,-1.74,29.78,47.79,40.13,1.5,1.87,38.97,40.63,44.95,-3.85,1.62,46.69,-2.21,,37.57,1.71,-3.67,-13.6,"185,171",49.29,30.42,"1,506,567",-3.57,1.19,593
193,SMTC,Semtech Corporation,60.3,59.69,55.34,0.5,-3.22,54.67,116.49,76.6,1.5,14.2,92.86,85.01,81.88,-5.24,-1.53,63.39,-6.18,,59.2,1.02,-10.24,-26.54,"2,736",13.67,-6.81,"42,256",0.0,2.1,158
360,HOPE,"Hope Bancorp, Inc.",10.94,26.75,28.02,0.5,0.71,27.82,38.88,33.54,1.5,0.8,30.07,32.83,205.66,-0.98,19.36,83.72,1.92,,27.04,,,-177.64,18,5.88,5.88,300,1.01,1.35,7
293,VRNS,"Varonis Systems, Inc.",56.2,33.37,27.24,0.5,-0.27,25.86,42.4,33.41,1.5,5.66,31.96,32.42,63.05,13.95,27.84,47.61,-6.64,,36.68,2.31,7.96,-35.81,290,-1.02,-32.71,"6,954",0.16,-0.83,27
211,BKNG,Booking Holdings Inc.,5458.32,18.4,20.61,0.5,-2.37,20.45,34.82,27.83,1.25,1.82,28.25,26.74,41.75,-2.43,9.46,37.69,-8.44,,28.23,-1.63,8.8,-21.14,"8,105",-13.71,-18.06,"33,687",-1.94,2.88,"1,264"
155,BBIO,"BridgeBio Pharma, Inc.",51.21,48.67,41.29,0.5,1.03,41.03,64.25,55.38,1.25,0.3,51.26,52.72,79.78,40.49,-35.31,,,,61.26,-3.67,85.37,-38.48,"3,274",-18.21,-69.05,"79,367",0.27,4.93,100
204,ORA,"Ormat Technologies, Inc.",91.45,21.8,22.76,0.5,-0.55,21.88,34.15,27.53,1.25,5.9,24.51,25.61,64.74,89.67,81.19,36.78,17.82,,21.64,-21.46,-16.61,-41.98,727,-1.22,-2.42,"37,686",0.13,0.4,40
174,GH,"Guardant Health, Inc.",54.9,61.84,53.26,0.5,0.92,53.03,74.17,64.69,1.25,1.73,63.97,62.36,87.21,7.55,34.89,62.23,4.33,,56.37,2.6,2.95,-33.95,"6,886",-14.91,-41.01,"62,830",1.56,4.25,122
108,Z,"Zillow Group, Inc.",87.78,44.62,33.83,0.5,1.06,32.94,58.89,47.08,1.25,1.1,38.7,43.72,50.08,-7.69,6.03,50.55,-9.72,,43.18,6.92,0.21,-16.25,"11,270",-13.24,-41.99,"168,795",-2.01,7.17,385
218,FVRR,Fiverr International Ltd.,23.85,35.65,41.19,0.5,0.58,41.07,65.02,54.14,1.25,1.06,46.75,48.22,61.02,9.62,12.9,,,,69.7,32.78,30.75,-19.83,"4,246",45.46,51.1,"30,190",4.17,6.25,126
157,DBX,"Dropbox, Inc.",30.91,24.19,22.02,0.5,2.06,21.56,48.12,34.93,1.25,7.89,32.91,31.44,43.32,8.96,19.3,,,,,,,-21.3,"4,352",29.02,10.46,"77,548",0.58,3.21,108
106,LAC,Lithium Americas Corp.,2.86,54.6,55.25,0.5,0.76,54.96,92.69,75.07,1.03,3.81,59.92,68.6,84.04,2.47,0.51,,,,70.33,-7.89,-4.64,-28.79,"10,773",248.42,253.21,"179,157",0.37,1.73,58
179,EXAS,Exact Sciences Corporation,53.94,48.14,40.29,0.5,0.42,39.78,72.3,53.58,1.0,6.01,43.56,51.68,60.14,3.03,1.89,,,,49.26,1.45,-14.35,-19.85,"3,131",-26.5,8.49,"56,264",0.27,2.23,170
26,BA,Boeing Company (The),215.94,24.63,27.83,0.5,0.54,27.52,47.78,36.42,1.0,7.56,39.1,36.91,45.87,6.68,16.29,46.89,0.65,,31.88,-4.74,1.03,-18.04,"97,000",-28.85,58.96,"1,089,440",-1.91,5.13,768
11,MSTR,MicroStrategy Incorporated,331.44,54.82,50.57,0.5,0.51,50.5,123.98,98.84,1.0,0.12,79.9,89.49,95.46,19.65,15.06,132.39,24.18,,47.83,-13.89,-20.88,-44.9,"343,765",-50.05,-10.55,"2,635,996",-8.49,-2.55,"1,972"
16,JD,"JD.com, Inc.",33.67,30.73,32.63,0.5,-1.27,32.31,62.28,50.51,0.5,0.33,43.36,50.71,54.33,4.49,17.29,56.1,0.91,,49.0,-0.68,3.37,-21.69,"317,452",-26.82,-4.83,"2,217,024",4.23,37.87,376
64,LI,Li-Cycle Holdings Corp.,24.48,44.52,42.25,0.5,-0.11,42.25,73.9,62.88,0.5,0.34,53.4,58.17,71.49,-36.76,30.0,63.84,-23.66,,56.37,75.94,42.85,-29.23,"60,462",-31.43,434.97,"425,636",16.17,25.79,240
99,PENN,"Penn Entertainment, Inc.",19.61,27.37,41.61,0.5,-0.18,41.56,64.96,54.52,0.5,3.28,51.95,49.68,62.71,-8.87,-2.21,45.86,9.62,,45.92,73.02,-0.36,-21.1,"6,554",1.2,-18.55,"214,590",-0.84,0.68,187
51,PTON,"Peloton Interactive, Inc.",7.58,62.48,72.2,0.5,0.24,72.06,98.57,84.51,0.5,2.43,77.2,81.9,78.09,6.0,6.77,72.15,1.3,,69.67,5.5,5.73,-5.89,"52,962",137.47,177.91,"610,411",-2.41,0.88,165
227,CAMT,Camtek Ltd.,87.02,52.83,46.71,0.5,-0.48,46.56,72.39,59.49,0.5,5.24,61.02,60.0,60.15,7.15,12.01,,,,87.23,5.97,91.01,-13.44,"1,131",-9.81,33.69,"22,337",1.23,2.47,92
167,BSY,"Bentley Systems, Incorporated",52.94,23.83,21.36,0.5,0.85,21.28,33.68,29.05,0.5,0.18,26.14,25.62,33.76,-2.01,-2.27,30.89,-0.49,,26.95,-5.28,31.55,-12.41,"1,561",-65.63,114.13,"66,491",1.47,2.45,34
12,MARA,"Marathon Digital Holdings, Inc.",16.31,44.4,67.08,0.5,0.58,67.02,125.18,99.43,0.5,1.21,78.39,86.77,82.9,0.55,7.62,89.6,1.94,,77.29,-9.83,9.69,-15.82,"258,311",-47.24,64.42,"2,589,918",-3.95,4.71,408
159,BXMT,"Blackstone Mortgage Trust, Inc.",19.52,20.47,20.54,0.5,-0.71,20.5,38.0,29.22,0.5,1.87,25.35,24.88,42.04,4.39,-0.17,,,,,,,-21.51,"1,842",0.11,-18.96,"76,249",0.06,1.28,50
231,ASRT,"Assertio Holdings, Inc.",0.81,51.17,46.72,0.5,-0.71,46.72,116.29,70.93,0.25,8.89,49.14,55.37,142.94,17.74,-9.06,99.7,7.18,,,,,-96.23,234,-25.24,-22.26,"21,577",0.05,1.74,5
250,GCI,"Gannett Co., Inc.",4.23,48.19,42.99,0.5,-15.14,42.99,75.33,63.25,0.25,0.02,53.83,59.78,60.51,-0.03,-14.29,62.74,-7.24,,,,,-17.52,"1,137",0.26,-24.9,"15,572",-0.01,0.44,20
184,MAXN,"Maxeon Solar Technologies, Ltd.",3.84,74.67,99.69,0.5,-2.08,99.69,275.96,161.74,0.25,15.94,102.02,121.92,201.35,-2.29,,141.55,-12.44,,,,,-101.66,951,5.43,11.1,"50,381",0.17,0.21,19
9,RIVN,"Rivian Automotive, Inc.",13.46,44.12,43.44,0.5,-0.66,43.44,92.55,71.27,0.25,0.58,56.31,62.15,71.64,5.71,-0.76,74.94,1.03,,62.45,1.1,-0.86,-28.2,"106,615",-56.74,-19.17,"2,892,693",-0.3,3.9,334
6,F,Ford Motor Company,11.68,20.14,24.28,0.5,-0.56,24.28,46.25,36.5,0.25,1.16,32.13,31.97,51.16,10.2,7.36,63.32,0.34,,16.61,8.68,5.08,-26.87,"103,353",-4.75,4.97,"3,592,859",-0.82,1.09,258
97,LAZR,"Luminar Technologies, Inc.",1.88,82.9,87.7,0.5,-3.59,87.06,142.88,114.18,0.25,3.61,118.23,114.77,139.75,-6.41,9.19,,,,132.86,4.1,,-52.05,"51,458",506.46,891.1,"218,865",0.51,4.17,62
19,PDD,PDD Holdings Inc.,125.44,28.32,37.61,0.5,0.11,37.61,78.07,53.37,0.25,10.24,44.65,49.14,43.23,10.32,12.7,46.62,8.11,,38.86,12.44,16.23,-5.62,"150,752",89.83,188.71,"1,944,417",-1.23,5.78,659
140,SO,Southern Company (The),92.27,11.59,15.11,0.5,-2.17,15.11,22.59,18.08,0.25,5.48,18.41,17.91,22.49,0.1,12.88,19.22,4.9,,14.24,-20.16,-26.5,-7.39,"3,691",-39.05,-40.16,"96,182",-1.11,1.56,196
256,HTHT,H World Group Limited,37.16,31.17,27.26,0.5,-0.78,27.25,51.49,41.22,0.25,0.32,34.9,41.35,97.65,-33.59,93.6,49.94,-25.7,,34.87,-69.18,29.27,-70.38,"14,114",-0.92,-40.0,"13,470",0.04,-13.27,25
201,CNP,"CenterPoint Energy, Inc.",38.24,11.46,15.92,0.5,-1.26,15.92,24.49,19.64,0.25,4.43,17.34,17.93,24.58,4.7,-1.63,27.54,-2.93,,22.37,27.14,2.56,-8.66,"3,042",23.61,29.12,"39,242",0.53,1.59,72
103,NET,"Cloudflare, Inc.",221.32,35.2,37.53,0.5,-2.85,37.53,65.25,51.15,0.25,4.06,52.7,50.56,65.59,15.16,8.08,62.43,7.7,,54.22,-7.2,-3.45,-28.07,"14,373",8.22,-17.55,"191,072",-2.83,4.06,517
330,PCRX,"Pacira BioSciences, Inc.",27.12,33.85,34.23,0.5,-1.71,34.23,119.23,62.58,0.25,18.69,43.09,43.84,70.02,3.42,10.34,65.93,-3.55,,98.71,55.1,2.04,-35.79,209,-4.57,-55.53,"2,278",0.0,2.71,43
15,SMCI,"Super Micro Computer, Inc.",45.0,72.18,75.06,0.5,-0.05,75.06,148.74,109.02,0.0,4.11,93.24,110.76,69.35,3.14,4.43,68.55,1.7,,64.71,2.23,18.27,5.71,"183,141",-55.57,-40.86,"2,371,903",-7.62,3.83,821
295,BFH,"Bread Financial Holdings, Inc.",63.18,32.8,34.99,0.5,-0.03,34.99,55.07,46.28,0.0,0.23,43.14,45.04,81.83,23.57,69.13,48.49,13.19,,20.9,16.26,-44.94,-46.85,"1,300",-1.74,-69.89,"6,728",0.51,3.4,37
367,VRM,"Vroom, Inc.",26.33,61.65,65.79,0.5,-0.02,65.79,78.15,69.79,0.0,2.69,,,,,,,,,,,,,N/A,,,N/A,,,N/A
233,DNMR,"Danimer Scientific, Inc.",0.35,0.0,0.0,,,0.0,261.9,144.4,0.0,0.98,182.04,172.32,388.37,1.14,2.63,,,,,,,-388.37,287,0.0,0.0,"21,238",0.0,0.0,1
367,UPHL,Unknown (possibly a placeholder or delisted; no active match as of 2025),0.0,0.0,91.49,0.5,0.5,91.49,1622.77,603.07,0.0,18.17,882.78,1026.56,,,,,,,,,,,N/A,,,N/A,,,N/A
322,ITRI,"Itron, Inc.",119.54,20.74,26.68,0.5,0.43,26.68,47.52,36.02,0.0,5.5,32.3,31.58,52.91,-38.0,17.7,51.25,-25.75,,35.58,-78.82,-40.27,-26.23,462,-4.94,11.33,"2,984",0.84,5.7,58
119,ZS,"Zscaler, Inc.",283.19,30.73,31.0,0.5,-1.29,31.0,49.62,43.42,0.0,0.63,39.59,38.86,48.17,4.18,12.43,,,,35.8,3.58,6.05,-17.17,"11,550",3.42,-47.26,"139,567",-7.31,-2.4,535
309,HLIT,Harmonic Inc.,9.91,30.24,37.3,0.5,-0.38,37.3,64.59,49.52,0.0,4.66,43.41,49.42,54.31,4.36,-0.09,,,,,,,-17.01,490,0.62,-1.61,"4,140",1.85,4.47,11
