Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
242,WEC,"WEC Energy Group, Inc.",110.97,12.86,15.1,0.5,-1.6,13.49,22.35,17.86,6.5,8.39,17.74,16.89,224.05,1.54,880.07,216.99,-3.56,793.78,,,,-208.95,503,2.03,3.29,"18,348",0.11,3.94,60
151,LITE,Lumentum Holdings Inc.,168.77,46.8,43.2,0.5,2.57,38.06,88.98,62.93,6.5,6.42,71.52,66.34,92.51,42.96,19.99,70.17,8.37,-2.15,63.41,-3.23,5.97,-49.32,"8,488",-4.62,-5.77,"85,849",3.27,15.03,276
336,FWONK,Formula One Group,98.93,24.29,20.56,0.5,4.18,19.47,33.17,25.44,6.5,9.25,26.89,26.9,29.39,-1.46,-17.05,,,,29.97,4.43,26.06,-8.82,305,-22.39,-42.23,"1,515",7.29,58.81,30
36,IQ,"iQIYI, Inc.",2.57,61.76,48.57,0.5,-0.26,43.83,76.1,62.71,6.25,6.6,62.73,66.32,118.95,22.42,46.23,135.5,19.14,50.8,56.55,-6.32,-10.4,-70.38,"10,403",-20.91,-59.3,"858,771",0.32,0.84,72
158,CENX,Century Aluminum Company,26.03,44.25,54.97,0.5,3.97,51.98,83.68,66.98,5.5,5.59,69.33,66.5,76.65,27.69,11.48,65.58,6.46,7.5,59.45,-2.52,4.3,-21.68,"3,397",16.94,16.66,"76,636",0.18,13.05,116
367,VRM,"Vroom, Inc.",27.45,58.15,65.93,0.5,-2.11,65.79,78.15,69.7,4.65,3.84,,,,,,,,,,,,,N/A,,,N/A,,,N/A
244,VIAV,Viavi Solutions Inc.,12.11,28.96,31.56,0.5,1.13,30.3,50.67,39.68,4.5,6.0,39.69,37.64,84.63,33.11,59.28,42.18,3.04,0.29,43.6,1.26,7.13,-53.07,"2,904",-41.56,106.84,"17,680",27.06,47.51,32
271,IMAX,IMAX Corporation,32.75,26.4,29.31,0.5,-2.73,27.04,39.27,34.37,4.5,1.39,33.31,34.42,65.81,-38.51,36.65,44.66,-24.84,6.65,40.42,-23.28,1.9,-36.5,"1,513",42.6,6.55,"11,832",1.07,5.72,70
129,GDS,GDS Holdings Limited,37.2,67.71,66.36,0.5,3.38,61.98,108.74,85.27,4.25,7.44,90.68,86.54,121.21,21.98,44.98,92.03,13.97,26.8,89.2,17.51,23.16,-54.85,"11,623",-10.76,-27.64,"113,374",0.4,17.73,228
105,LAC,Lithium Americas Corp.,3.2,62.9,58.02,0.5,5.42,54.96,92.69,75.02,3.85,6.44,60.89,69.27,94.98,13.21,11.29,,,,84.52,20.36,15.83,-36.97,"17,175",59.43,516.48,"183,726",2.55,3.74,63
24,CCL,Carnival Corporation & plc,31.24,33.33,37.18,0.5,-0.72,35.4,60.63,46.02,3.75,11.46,49.59,46.74,63.58,5.79,21.47,53.2,12.21,14.05,42.78,-1.42,2.68,-26.4,"39,405",-13.32,7.03,"1,393,004",1.0,2.77,381
362,CSGS,"CSG Systems International, Inc.",64.77,24.87,25.03,0.5,5.09,23.93,37.28,29.66,3.5,10.28,26.62,26.87,373.83,48.22,947.28,424.79,24.82,1372.26,,,,-348.8,28,0.0,21.74,88,0.0,-3.3,12
71,WDC,Western Digital Corporation,102.39,30.84,33.32,0.5,0.68,31.9,61.19,43.38,3.25,13.75,49.72,46.64,119.12,2.95,169.57,98.61,-0.94,117.91,30.53,2.99,-20.71,-85.79,"40,512",-20.96,-11.14,"379,645",7.52,13.59,539
52,JBLU,JetBlue Airways Corporation,4.91,53.02,56.05,0.5,-1.12,54.6,94.05,74.65,3.25,2.88,77.25,76.1,85.22,17.81,-18.89,75.53,4.03,-18.01,65.77,-0.49,-22.3,-29.17,"37,846",106.29,328.8,"594,496",1.35,2.66,146
240,NTRA,"Natera, Inc.",172.16,37.82,37.38,0.5,1.55,35.85,57.04,44.84,2.75,5.74,43.74,45.83,81.12,40.32,62.71,51.93,11.4,13.64,37.07,-15.02,2.99,-43.74,"1,511",31.16,-31.38,"19,052",0.14,8.22,138
70,BILI,Bilibili Inc.,27.08,48.41,47.32,0.5,2.26,45.47,87.58,69.59,2.5,1.01,57.72,69.73,73.58,7.58,26.97,,,,63.41,1.3,15.77,-26.26,"20,230",-29.93,-9.8,"381,372",2.58,5.71,270
174,WB,Weibo Corporation,12.7,49.57,38.32,0.5,1.78,36.53,57.77,48.3,2.25,2.99,42.9,49.25,336.16,4.44,259.49,,,,,,,-297.84,"1,399",-18.66,-52.38,"63,473",-0.18,2.17,56
308,EGHT,"8x8, Inc.",2.13,67.23,58.8,0.5,2.03,57.58,92.91,72.76,2.0,8.9,62.4,63.76,66.54,-0.06,-19.12,,,,71.41,-13.47,-2.52,-7.75,568,250.62,311.59,"4,212",0.1,3.18,12
64,LI,Li-Cycle Holdings Corp.,26.17,47.74,43.38,0.5,2.56,42.25,73.9,62.83,2.0,0.57,53.91,58.54,70.43,-1.5,-34.89,63.24,-0.96,-11.75,56.6,0.46,102.24,-27.05,"30,927",-48.85,68.56,"444,389",4.41,29.63,257
47,DKNG,DraftKings Inc.,42.83,28.85,35.03,0.5,1.21,34.79,56.48,46.35,2.0,1.55,46.64,44.68,50.17,0.44,0.46,44.7,-10.97,-5.44,52.73,19.26,31.13,-15.14,"66,227",13.16,131.19,"692,499",3.03,6.82,392
78,BB,BlackBerry Limited,3.97,27.99,39.64,0.5,-0.12,37.72,80.12,58.95,2.0,2.67,55.28,58.82,88.08,-1.13,16.93,66.55,1.68,4.68,59.37,-4.71,5.34,-48.44,"22,302",-48.44,111.33,"345,236",6.18,10.2,111
21,UBER,"Uber Technologies, Inc.",98.85,27.68,31.53,0.5,-1.15,29.78,47.79,40.11,1.75,2.14,39.06,40.71,48.98,7.58,0.71,41.15,-11.74,-17.12,39.61,5.33,5.88,-17.44,"132,709",-28.33,28.31,"1,541,301",2.31,1.32,627
193,SMTC,Semtech Corporation,62.63,59.94,55.53,0.5,-2.92,54.67,116.49,76.55,1.75,14.47,92.96,85.02,118.62,47.56,37.96,69.54,9.43,3.14,60.43,2.02,3.15,-63.1,"2,646",-3.29,-3.29,"42,481",0.53,1.96,194
157,DBX,"Dropbox, Inc.",31.87,23.52,22.15,0.5,0.86,21.56,48.12,34.9,1.75,8.19,33.1,31.42,77.51,78.77,89.28,,,,,,,-55.36,"4,208",-3.31,-46.1,"77,510",-0.05,3.51,117
217,FVRR,Fiverr International Ltd.,22.93,37.67,41.19,0.5,0.62,41.07,65.02,54.11,1.5,1.11,46.95,48.29,57.13,-3.58,4.41,,,,52.01,-25.51,-5.71,-15.94,"2,511",-40.86,17.17,"31,499",4.34,7.2,138
216,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",28.37,32.41,34.66,0.5,-1.2,32.32,69.64,42.73,1.5,13.13,35.03,37.52,352.4,24.21,455.35,475.61,37.59,1305.89,,,,-317.74,"3,193",1.49,-51.44,"31,721",-0.09,-2.87,39
55,AFRM,"Affirm Holdings, Inc.",89.43,74.61,65.76,0.5,0.96,65.1,93.41,80.45,1.5,2.58,78.96,78.12,75.29,-1.56,10.18,67.36,-0.14,5.69,66.2,1.35,3.93,-9.52,"63,503",-57.18,11.62,"541,685",4.33,6.3,587
196,SPR,"Spirit AeroSystems Holdings, Inc.",38.73,22.2,20.0,0.5,4.48,19.15,65.82,34.8,1.5,11.36,27.2,26.43,41.6,27.64,-9.36,,,,,,,-21.6,"3,821",-0.96,-0.16,"41,182",0.21,0.24,72
204,ORA,"Ormat Technologies, Inc.",91.75,21.66,22.5,0.5,-1.72,21.88,34.15,27.52,1.25,5.03,24.43,25.57,109.54,8.51,200.54,70.79,-1.64,83.83,4.05,-4.75,-87.35,-87.04,734,0.96,-6.02,"37,693",0.02,0.46,43
155,BBIO,"BridgeBio Pharma, Inc.",51.47,48.67,41.22,0.5,0.94,41.03,64.25,55.34,1.25,0.31,51.0,52.24,68.73,-11.4,4.7,,,,71.68,16.79,25.17,-27.52,"2,412",-26.33,-61.8,"79,592",0.28,3.07,105
142,SENS,"Senseonics Holdings, Inc.",0.45,44.99,53.76,0.5,-7.33,53.28,152.14,87.58,1.25,16.18,113.27,105.73,247.48,28.27,49.34,,,,,,,-193.71,"1,197",-34.45,66.02,"94,989",0.62,3.69,11
180,EXAS,Exact Sciences Corporation,53.43,48.16,40.18,0.5,-0.19,39.78,72.3,53.55,1.0,5.94,43.57,50.82,57.91,-0.86,0.52,,,,49.1,-0.15,2.26,-17.73,"2,780",-11.21,-15.32,"57,137",1.55,3.38,180
361,HOPE,"Hope Bancorp, Inc.",10.88,26.36,27.92,0.5,0.8,27.82,38.88,33.53,1.0,0.75,30.07,32.82,283.02,-21.97,60.31,350.31,-4.48,323.86,,,,-255.1,18,0.0,5.88,301,0.33,1.35,7
175,GH,"Guardant Health, Inc.",54.79,61.93,53.11,0.5,0.58,53.03,74.17,64.66,0.75,1.68,63.91,62.24,83.41,-4.81,22.63,59.09,-5.02,-5.11,53.39,-5.24,-14.15,-30.3,"5,814",-15.57,-47.35,"62,917",0.14,4.14,132
95,LAZR,"Luminar Technologies, Inc.",2.13,91.01,89.98,0.5,-0.21,87.06,142.88,114.12,0.75,5.09,119.11,115.51,167.42,18.0,12.95,,,,,,,-77.44,"60,374",17.33,1355.5,"241,803",10.48,14.79,69
293,VRNS,"Varonis Systems, Inc.",56.19,32.82,27.07,0.5,-1.0,25.86,42.4,33.4,0.75,5.23,31.96,32.42,82.76,26.71,56.88,55.19,16.05,5.45,35.67,-2.83,3.93,-55.7,317,9.31,10.45,"6,954",0.0,0.3,28
251,GCI,"Gannett Co., Inc.",4.37,46.65,43.26,0.5,-14.7,42.99,75.33,63.2,0.75,0.02,53.96,59.86,60.8,-0.05,-3.43,63.61,2.12,-11.91,,,,-17.54,"1,057",-7.04,-36.48,"15,691",0.76,1.23,24
228,CAMT,Camtek Ltd.,87.65,52.67,46.57,0.5,-0.93,46.56,72.39,59.46,0.5,5.13,61.02,59.97,188.21,0.28,259.68,,,,,,,-141.64,"1,188",5.04,43.31,"22,408",0.32,2.72,98
232,ASRT,"Assertio Holdings, Inc.",0.8,51.13,46.78,0.5,-0.47,46.72,116.29,70.87,0.5,9.03,48.86,55.32,102.76,-1.27,-38.66,90.33,2.11,-6.64,,,,-55.98,384,64.1,3.23,"21,647",0.32,1.54,5
109,Z,"Zillow Group, Inc.",87.12,44.71,33.38,0.5,-1.12,32.94,58.89,47.05,0.5,0.94,38.71,43.72,54.93,9.35,20.92,46.28,-8.34,-2.19,43.2,-0.02,-0.01,-21.55,"9,895",-12.2,-28.09,"172,639",2.28,5.0,419
26,BA,Boeing Company (The),215.75,24.63,27.71,0.5,1.21,27.52,47.78,36.4,0.5,7.35,39.1,36.9,47.89,-1.03,16.47,47.78,1.86,20.53,32.39,1.68,-1.28,-20.18,"79,876",-17.65,48.77,"1,120,361",2.84,6.37,806
51,PTON,"Peloton Interactive, Inc.",8.19,61.34,72.19,0.5,0.1,72.06,98.57,84.48,0.5,2.49,77.74,82.25,82.81,6.06,1.7,71.51,-0.86,7.42,68.96,-1.07,-3.33,-10.62,"24,590",-53.57,61.45,"624,898",2.37,2.03,174
210,BKNG,Booking Holdings Inc.,5559.83,18.01,20.07,0.5,-4.63,20.07,34.82,27.81,0.25,1.29,28.33,26.79,113.27,7.7,190.25,87.11,1.17,119.88,7.41,4.25,-73.42,-93.2,"8,287",2.25,-15.37,"34,289",1.79,4.05,"1,414"
330,PCRX,"Pacira BioSciences, Inc.",26.86,32.34,34.14,0.5,-2.23,34.14,119.23,62.51,0.25,18.67,43.1,43.8,70.73,0.92,12.25,70.92,4.92,8.69,68.87,-30.25,-26.55,-36.58,210,0.48,-11.39,"2,280",0.09,1.33,45
185,MAXN,"Maxeon Solar Technologies, Ltd.",4.05,72.82,99.34,0.5,-1.83,99.34,275.96,161.58,0.25,15.86,101.21,121.33,434.6,166.23,24.47,337.46,177.43,-20.45,,,,-335.26,749,-21.24,-17.69,"50,395",0.03,0.19,21
159,BXMT,"Blackstone Mortgage Trust, Inc.",19.52,20.38,19.97,0.5,-3.05,19.97,38.0,29.2,0.25,1.39,25.33,24.88,268.09,-5.3,540.39,,,,,,,-248.12,"1,481",-19.6,-22.74,"76,126",-0.16,0.25,56
103,NET,"Cloudflare, Inc.",226.01,33.56,37.11,0.5,-3.83,37.11,65.25,51.11,0.25,3.69,52.72,50.56,68.95,4.66,29.24,60.95,-2.23,12.67,52.8,-2.69,-7.58,-31.84,"11,229",-21.87,6.02,"194,401",1.74,2.4,558
6,F,Ford Motor Company,11.68,18.7,24.14,0.5,-0.11,24.14,46.25,36.47,0.25,1.14,32.13,31.94,258.98,2.8,450.83,274.88,-2.12,331.42,,,,-234.83,"109,414",5.86,-19.27,"3,610,957",0.5,1.04,308
16,JD,"JD.com, Inc.",33.62,30.12,32.58,0.5,-2.18,32.31,62.28,50.47,0.25,0.35,43.31,50.66,198.4,1.23,301.75,249.98,9.21,370.22,,,,-165.81,"510,544",60.83,3.85,"2,320,225",4.65,35.09,381
99,PENN,"Penn Entertainment, Inc.",18.83,29.74,40.32,0.5,-3.26,40.32,64.96,54.48,0.25,2.21,52.08,49.83,75.09,18.02,15.51,47.05,2.6,-2.92,42.56,-7.27,-6.03,-34.77,"4,995",-23.79,-49.06,"215,719",0.53,0.63,208
168,BSY,"Bentley Systems, Incorporated",52.66,23.57,21.18,0.5,-0.4,21.18,33.68,29.03,0.25,0.17,26.15,25.55,62.66,8.01,99.76,51.12,5.79,71.73,11.75,-88.13,-54.7,-41.48,"1,806",15.7,177.42,"66,474",-0.03,2.35,38
141,SO,Southern Company (The),92.28,11.46,14.84,0.5,-3.95,14.84,22.59,18.08,0.25,4.16,18.41,17.88,216.41,6.67,880.47,158.11,-5.6,737.29,,,,-201.57,"8,974",143.13,61.14,"96,533",0.36,1.68,246
201,CNP,"CenterPoint Energy, Inc.",38.29,11.47,15.59,0.5,-3.47,15.59,24.49,19.63,0.25,3.24,17.26,17.88,155.99,-1.04,527.41,204.48,-0.63,609.46,,,,-140.4,"2,307",-24.16,-1.16,"39,278",0.09,0.95,83
11,MSTR,MicroStrategy Incorporated,327.79,48.53,49.1,0.5,-2.41,49.1,123.98,98.71,0.25,0.1,79.17,89.5,79.95,-18.08,-2.49,106.27,-17.15,-3.09,58.18,21.55,1.75,-30.84,"326,806",-4.93,10.4,"2,692,004",2.12,-2.27,"2,222"
309,HLIT,Harmonic Inc.,10.0,29.39,37.24,0.5,-0.51,37.24,64.59,49.49,0.0,4.66,43.43,49.39,48.84,2.4,-5.5,,,,,,,-11.6,537,9.59,12.34,"4,148",0.19,3.29,15
367,UPHL,Unknown (possibly a placeholder or delisted; no active match as of 2025),0.0,0.0,91.49,0.5,0.5,91.49,1622.77,601.79,0.0,18.22,882.1,1026.52,,,,,,,,,,,N/A,,,N/A,,,N/A
235,DNMR,"Danimer Scientific, Inc.",0.35,0.0,0.0,,,0.0,261.9,144.04,0.0,1.03,180.57,172.29,389.69,0.39,2.61,,,,,,,-389.69,287,0.0,0.0,"21,238",0.0,0.0,1
322,ITRI,"Itron, Inc.",120.17,20.62,26.41,0.5,-0.84,26.41,47.52,36.0,0.0,5.09,32.31,31.51,47.9,6.87,1.25,55.03,5.58,8.33,34.39,-3.43,-44.8,-21.49,463,0.22,-5.51,"2,989",0.17,3.64,60
12,MARA,"Marathon Digital Holdings, Inc.",16.24,43.01,63.67,0.5,-4.81,63.67,125.18,99.34,0.0,0.68,78.28,86.76,95.8,15.75,20.88,92.49,3.22,12.2,81.68,5.73,15.73,-32.13,"536,971",107.88,190.87,"2,688,817",3.82,5.91,404
118,ZS,"Zscaler, Inc.",285.66,30.32,30.96,0.5,-0.77,30.96,49.62,43.39,0.0,0.66,39.58,38.72,57.92,19.22,20.31,,,,35.33,-1.61,8.93,-26.96,"10,881",-5.79,-12.43,"142,080",1.8,-2.37,584
19,PDD,PDD Holdings Inc.,127.39,26.64,37.16,0.5,-1.02,37.16,78.07,53.33,0.0,9.68,44.67,49.11,43.51,0.12,13.37,47.31,1.62,17.9,39.12,0.58,3.21,-6.35,"133,311",-11.57,5.55,"1,988,978",2.29,7.65,665
10,RIVN,"Rivian Automotive, Inc.",13.6,42.49,43.38,0.5,-0.73,43.38,92.55,71.2,0.0,0.61,56.32,61.95,71.39,-0.26,0.57,79.83,6.51,7.71,62.99,0.91,1.46,-28.02,"201,897",89.37,194.17,"2,907,385",0.51,2.22,336
295,BFH,"Bread Financial Holdings, Inc.",63.88,26.68,34.79,0.5,-1.08,34.79,55.07,46.25,0.0,0.22,43.15,44.98,134.34,14.12,141.29,128.08,13.15,205.74,,,,-99.55,"1,360",4.62,-60.18,"6,742",0.21,3.58,62
15,SMCI,"Super Micro Computer, Inc.",45.38,71.72,74.89,0.5,-1.24,74.89,148.74,108.94,0.0,4.11,93.2,110.5,71.28,2.8,2.59,68.8,0.34,3.48,65.49,1.25,-0.17,3.61,"125,692",-31.37,-65.37,"2,419,371",2.0,2.37,840
257,HTHT,H World Group Limited,36.83,31.43,27.22,0.5,0.02,27.22,51.49,41.19,0.0,0.33,34.91,41.35,357.78,16.53,193.43,335.45,5.3,450.02,,,,-330.57,"14,106",-0.06,-2.08,"13,491",0.16,0.21,27
