Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (2y)_Color,Max Realised Volatility 100d (2y)_Color,Mean Realised Volatility 100d (2y)_Color,Rvol 100d Percentile 2y (%)_Color,Rvol 100d Z-Score Percentile 2y (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Num Contracts_Color
45,XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",75.51,37.05,55.13,0.52,-6.95,35.64,71.73,52.56,62.59,60.11,59.66,55.92,48.19,-7.35,-4.31,48.65,,,47.82,2.41,0.8,6.95,"23,698",5.69,-65.76,"683,062",0.64,1.31,457,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
75,SE,Sea Limited,192.67,58.68,46.24,0.52,-6.5,33.57,64.49,45.22,61.6,54.38,50.63,46.78,55.81,18.54,15.62,52.65,,,43.67,0.05,-2.03,-9.57,"11,654",-15.48,-35.14,"341,476",0.83,2.08,478,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
303,EEFT,"Euronet Worldwide, Inc.",91.34,27.69,29.03,0.64,-16.84,21.28,42.81,29.46,61.1,47.49,36.17,32.64,36.15,-2.89,1.57,37.81,,,33.98,1.01,5.88,-7.11,320,-50.0,-50.54,"4,734",-2.41,19.58,41,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
333,TYL,"Tyler Technologies, Inc.",558.41,28.46,25.01,0.59,-10.82,18.28,31.22,24.9,60.6,51.35,27.6,25.48,40.75,7.01,16.03,28.32,,,12.72,-72.8,-55.49,-15.74,437,-11.9,2.58,"1,852",2.21,5.23,66,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
14,MSFT,Microsoft Corporation,498.41,19.52,21.31,0.34,-17.92,17.7,32.53,22.76,60.6,36.91,26.26,24.67,25.87,-4.88,-1.98,25.86,,,22.49,-4.79,-20.32,-4.55,"182,491",-13.44,-21.65,"2,371,964",0.7,4.46,"1,373",#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
334,MITT,"AG Mortgage Investment Trust, Inc.",7.75,36.45,32.18,0.35,-9.63,21.06,38.76,30.37,60.1,65.94,32.61,29.59,32.6,-10.77,0.57,32.05,,,27.02,-18.15,22.71,-0.42,463,-0.43,22.81,"1,736",0.29,15.73,16,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
130,INSM,Insmed Incorporated,147.2,35.2,53.82,0.49,-1.97,36.21,132.81,65.0,59.6,38.73,48.55,45.97,52.08,22.62,-2.64,54.46,,,43.7,42.39,-7.3,1.74,"4,519",4.53,-56.24,"103,872",1.08,10.07,195,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
72,EQT,EQT Corporation,50.25,24.17,35.29,0.37,-3.58,27.07,45.61,35.79,59.35,46.43,40.7,39.04,43.42,8.25,7.64,37.88,,,33.69,1.07,-8.32,-8.12,"12,434",2.11,-24.11,"344,484",0.55,1.15,226,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
179,SPHR,Sphere Entertainment Co.,51.83,57.63,51.61,1.95,-9.76,38.3,67.64,52.38,59.1,46.38,58.62,55.03,59.11,-7.94,-2.87,55.64,,,56.86,-0.46,4.58,-7.5,"9,192",-30.35,171.79,"50,302",3.37,40.36,94,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
357,KRG,"Knightscope, Inc.",22.74,27.85,23.42,0.38,-8.13,16.81,30.3,23.3,58.85,51.22,27.45,24.64,63.81,24.66,60.59,40.93,,,53.6,46.52,603.14,-40.38,149,-3.25,254.76,502,0.2,37.91,13,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
76,DDOG,"Datadog, Inc.",140.46,44.52,41.55,0.96,-7.77,29.94,53.9,41.55,58.6,50.02,44.67,42.86,50.24,11.17,14.51,47.29,,,42.72,-1.91,-2.3,-8.69,"24,424",51.15,12.85,"337,111",1.45,-2.84,498,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
343,MMSI,"Merit Medical Systems, Inc.",91.66,21.17,27.06,0.26,-11.12,18.68,37.63,26.4,58.35,53.95,31.44,28.62,45.51,2.47,5.68,41.71,,,25.62,-5.62,3.82,-18.45,844,0.12,15.78,"1,158",0.0,-0.69,36,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF
304,FRT,Federal Realty Investment Trust,100.33,21.8,20.8,1.18,-13.87,15.45,30.99,21.6,57.86,43.44,26.46,23.72,30.77,-4.48,5.18,31.44,,,16.01,-41.28,-43.89,-9.97,172,-7.53,-9.95,"4,703",-0.49,7.4,33,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
28,XOM,Exxon Mobil Corporation,110.65,18.07,20.96,0.58,-11.46,16.83,29.65,21.89,57.36,41.17,25.3,24.09,27.01,4.7,1.16,26.36,,,25.82,14.92,29.52,-6.05,"61,848",-9.73,23.15,"1,048,948",2.91,16.83,453,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
260,XMTR,"Xometry, Inc.",49.84,119.62,80.7,0.93,-0.42,55.09,97.11,78.8,56.86,57.49,79.42,75.64,79.8,10.5,-4.6,76.55,,,78.55,9.02,5.08,0.9,765,-5.2,-38.06,"12,516",0.14,92.2,98,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
195,PD,"PagerDuty, Inc.",16.64,46.77,45.63,1.14,-7.21,30.27,57.32,44.13,56.61,58.94,48.53,44.69,53.36,-8.15,-8.27,69.02,,,59.25,36.09,1.64,-7.73,"2,656",-8.45,-36.81,"40,870",0.06,25.56,52,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
344,NVST,Envista Holdings Corporation,20.81,46.94,39.61,-0.15,-9.18,31.19,48.23,39.9,56.36,47.23,43.28,41.97,64.76,12.03,-29.0,51.31,,,51.13,7.11,-22.28,-25.15,120,-43.93,-43.66,"1,071",0.09,0.28,19,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
139,RH,RH,232.98,69.22,65.94,0.65,-14.82,46.5,116.48,74.24,55.36,36.21,93.81,86.51,105.34,7.03,21.48,77.21,,,74.63,4.54,1.69,-39.4,"13,838",-15.59,23.27,"92,988",8.06,19.69,588,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
37,TEVA,Teva Pharmaceutical Industries Limited,19.68,39.6,39.96,0.7,-8.41,28.89,63.19,41.17,55.36,45.09,44.51,47.08,45.76,-7.11,-5.28,40.08,,,37.04,-0.29,1.68,-5.8,"46,637",-2.4,10.1,"787,885",2.82,4.22,191,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
355,MCS,Marcus Corporation (The),15.58,40.27,35.21,0.94,-4.84,15.91,41.47,32.38,53.87,65.1,37.12,36.53,71.2,-3.45,3.1,62.39,,,,,,-35.98,366,-10.51,-10.51,570,-0.18,0.0,8,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF
114,DXCM,"DexCom, Inc.",78.4,47.56,43.91,0.08,-2.83,31.54,92.29,53.08,53.62,34.23,44.48,41.01,46.92,6.34,0.34,43.85,,,40.16,-2.68,1.05,-3.02,"5,690",-14.69,-16.89,"152,349",1.09,-0.73,290,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
66,IBM,International Business Machines Corporation,259.11,21.93,26.22,0.66,-6.34,16.79,36.0,25.84,53.62,52.8,31.09,28.94,32.59,4.49,6.61,30.06,,,32.21,6.42,24.22,-6.37,"45,977",-23.87,30.05,"391,657",2.22,-0.32,536,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
233,IMCR,Immunocore Holdings plc,36.59,34.72,43.95,0.43,4.47,35.91,51.36,43.41,53.37,55.4,44.67,42.79,87.64,19.52,15.68,77.97,,,20.23,10.1,-61.14,-43.69,663,0.15,-33.5,"20,538",-0.01,1.72,28,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
191,RPD,"Rapid7, Inc.",20.39,54.16,42.85,0.16,-7.33,28.96,51.83,41.39,53.12,59.82,42.99,40.89,61.22,-3.37,6.76,58.62,,,50.47,-2.99,-0.14,-18.37,"9,046",-26.84,4.8,"42,414",12.72,15.35,121,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
311,EVRG,"Evergy, Inc.",71.1,13.42,17.47,0.52,-1.05,12.5,22.89,17.19,52.62,54.14,17.69,16.49,25.01,-0.73,6.64,25.02,,,14.47,2.43,-16.23,-7.54,538,1.7,-6.11,"3,701",0.11,9.63,36,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
25,U,Unity Software Inc.,45.5,61.84,62.44,0.3,-7.79,43.61,87.06,64.03,52.37,45.07,76.42,72.97,84.2,6.9,15.01,77.78,,,71.93,-3.3,-3.79,-21.76,"73,131",-57.5,0.96,"1,069,551",3.58,8.74,563,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
245,AWK,"American Water Works Company, Inc.",140.09,23.02,22.24,0.09,-2.18,17.55,29.57,22.57,52.12,46.05,25.54,23.78,31.62,2.71,4.76,23.9,,,14.23,-45.06,-22.69,-9.37,654,78.69,-3.25,"16,249",0.18,2.01,59,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
309,MKSI,"MKS Instruments, Inc.",108.29,49.5,50.81,0.29,-21.32,38.92,79.69,54.17,51.87,40.44,65.11,60.06,58.24,13.13,18.06,54.24,,,60.62,33.51,41.21,-7.43,706,-70.26,63.05,"3,968",63.56,67.28,59,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
263,PODD,Insulet Corporation,352.82,32.91,40.76,0.53,-4.65,24.71,49.0,39.01,51.37,61.08,38.93,35.62,60.4,20.82,34.33,49.92,,,31.91,2.92,4.5,-19.64,"2,161",-0.69,12.79,"12,095",2.2,4.93,139,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
94,SPCE,"Virgin Galactic Holdings, Inc.",3.17,61.17,94.02,0.58,-1.1,71.47,118.96,93.06,51.37,52.8,87.57,84.51,136.22,4.63,0.22,134.52,,,76.73,-45.47,-11.4,-42.2,"5,047",-57.34,-68.22,"229,960",2.51,1.29,112,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
131,VNET,"VNET Group, Inc.",8.33,76.76,91.93,1.33,1.56,71.72,112.3,90.91,51.12,53.35,99.86,98.56,116.95,3.1,6.68,98.06,,,114.23,85.94,28.67,-25.02,"9,978",138.82,32.97,"103,779",1.04,13.37,69,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
318,CHEF,"Chefs' Warehouse, Inc. (The)",64.63,37.43,34.6,0.2,-4.57,27.55,47.94,35.27,50.87,43.4,36.55,34.87,46.37,2.68,17.83,45.57,,,37.73,-4.72,3.5,-11.77,951,0.32,-1.65,"3,029",0.33,2.19,33,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
332,VECO,Veeco Instruments Inc.,24.81,54.32,46.39,0.5,-9.02,30.46,53.42,43.25,50.62,66.79,47.49,44.88,86.51,-11.25,4.42,62.58,,,48.22,9.36,1.12,-40.12,"1,000",2.67,0.2,"2,075",0.0,-0.48,80,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF
199,UNIT,Uniti Group Inc.,7.14,76.15,55.75,0.32,4.9,41.75,85.48,57.64,50.62,43.99,52.25,50.04,55.94,3.41,-4.4,56.99,,,54.73,0.88,2.25,-0.19,"2,289",-67.68,190.11,"37,970",-4.41,-4.07,39,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF
323,BTSG,"BrightSpring Health Services, Inc.",26.24,40.41,45.23,0.89,-4.61,33.05,56.3,44.46,50.33,54.5,48.73,47.04,63.64,-0.87,3.49,60.36,,,56.35,17.81,22.34,-18.41,"5,526",975.1,3249.09,"2,751",11.29,11.42,24,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
168,APLS,"Apellis Pharmaceuticals, Inc.",26.84,64.17,56.32,0.32,-0.17,49.1,71.26,57.41,50.12,41.51,57.19,56.3,81.36,0.91,16.4,,,,,,,-25.05,"6,625",15.06,8.0,"63,471",2.23,2.74,95,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
187,AXON,"Axon Enterprise, Inc.",731.98,57.84,47.8,0.61,-4.81,24.19,70.69,45.15,49.88,57.56,55.82,55.75,51.43,-0.32,-9.45,46.4,,,45.85,1.62,3.08,-3.63,"3,589",-17.19,-16.13,"44,800",0.68,4.75,515,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
149,GOSS,"Gossamer Bio, Inc.",2.77,97.5,87.6,0.63,1.28,57.6,102.45,85.26,49.88,59.15,89.72,84.23,144.54,8.07,8.22,96.27,,,78.28,,,-56.95,"2,469",51.38,64.71,"86,550",0.34,4.87,29,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
268,TNDM,"Tandem Diabetes Care, Inc.",12.56,89.14,72.31,0.08,-1.18,50.04,90.95,72.41,49.63,49.63,80.31,73.62,82.93,0.48,5.05,85.92,,,59.47,-31.67,-30.3,-10.62,871,1.28,-26.0,"11,808",1.32,2.22,97,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
